idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
6165,mahowald,We served dinner to a five hopeful teammates.,a five hopeful teammates,DT JJ CD NNS,a,five,hopeful,teammates
6166,mahowald,We served dinner to a five hopeful lawyers.,a five hopeful lawyers,DT JJ CD NNS,a,five,hopeful,lawyers
6167,mahowald,We served dinner to a five hopeful doctors.,a five hopeful doctors,DT JJ CD NNS,a,five,hopeful,doctors
6168,mahowald,We served dinner to a five hopeful actors.,a five hopeful actors,DT JJ CD NNS,a,five,hopeful,actors
6169,mahowald,We served dinner to a five hopeful Americans.,a five hopeful Americans,DT JJ CD NNS,a,five,hopeful,Americans
6170,mahowald,We served dinner to a five hopeful bankers.,a five hopeful bankers,DT JJ CD NNS,a,five,hopeful,bankers
6171,mahowald,We served dinner to a twenty hopeful soldiers.,a twenty hopeful soldiers,DT JJ CD NNS,a,twenty,hopeful,soldiers
6172,mahowald,We served dinner to a twenty hopeful students.,a twenty hopeful students,DT JJ CD NNS,a,twenty,hopeful,students
6173,mahowald,We served dinner to a twenty hopeful athletes.,a twenty hopeful athletes,DT JJ CD NNS,a,twenty,hopeful,athletes
6174,mahowald,We served dinner to a twenty hopeful pianists.,a twenty hopeful pianists,DT JJ CD NNS,a,twenty,hopeful,pianists
6175,mahowald,We served dinner to a twenty hopeful teammates.,a twenty hopeful teammates,DT JJ CD NNS,a,twenty,hopeful,teammates
6176,mahowald,We served dinner to a twenty hopeful lawyers.,a twenty hopeful lawyers,DT JJ CD NNS,a,twenty,hopeful,lawyers
6177,mahowald,We served dinner to a twenty hopeful doctors.,a twenty hopeful doctors,DT JJ CD NNS,a,twenty,hopeful,doctors
6178,mahowald,We served dinner to a twenty hopeful actors.,a twenty hopeful actors,DT JJ CD NNS,a,twenty,hopeful,actors
6179,mahowald,We served dinner to a twenty hopeful Americans.,a twenty hopeful Americans,DT JJ CD NNS,a,twenty,hopeful,Americans
6180,mahowald,We served dinner to a twenty hopeful bankers.,a twenty hopeful bankers,DT JJ CD NNS,a,twenty,hopeful,bankers
6181,mahowald,We served dinner to a three shy soldiers.,a three shy soldiers,DT JJ CD NNS,a,three,shy,soldiers
6182,mahowald,We served dinner to a three shy students.,a three shy students,DT JJ CD NNS,a,three,shy,students
6183,mahowald,We served dinner to a three shy athletes.,a three shy athletes,DT JJ CD NNS,a,three,shy,athletes
6184,mahowald,We served dinner to a three shy pianists.,a three shy pianists,DT JJ CD NNS,a,three,shy,pianists
6185,mahowald,We served dinner to a three shy teammates.,a three shy teammates,DT JJ CD NNS,a,three,shy,teammates
6186,mahowald,We served dinner to a three shy lawyers.,a three shy lawyers,DT JJ CD NNS,a,three,shy,lawyers
6187,mahowald,We served dinner to a three shy doctors.,a three shy doctors,DT JJ CD NNS,a,three,shy,doctors
6188,mahowald,We served dinner to a three shy actors.,a three shy actors,DT JJ CD NNS,a,three,shy,actors
6189,mahowald,We served dinner to a three shy Americans.,a three shy Americans,DT JJ CD NNS,a,three,shy,Americans
6190,mahowald,We served dinner to a three shy bankers.,a three shy bankers,DT JJ CD NNS,a,three,shy,bankers
6191,mahowald,We served dinner to a five shy soldiers.,a five shy soldiers,DT JJ CD NNS,a,five,shy,soldiers
6192,mahowald,We served dinner to a five shy students.,a five shy students,DT JJ CD NNS,a,five,shy,students
6193,mahowald,We served dinner to a five shy athletes.,a five shy athletes,DT JJ CD NNS,a,five,shy,athletes
6194,mahowald,We served dinner to a five shy pianists.,a five shy pianists,DT JJ CD NNS,a,five,shy,pianists
6195,mahowald,We served dinner to a five shy teammates.,a five shy teammates,DT JJ CD NNS,a,five,shy,teammates
6196,mahowald,We served dinner to a five shy lawyers.,a five shy lawyers,DT JJ CD NNS,a,five,shy,lawyers
6197,mahowald,We served dinner to a five shy doctors.,a five shy doctors,DT JJ CD NNS,a,five,shy,doctors
6198,mahowald,We served dinner to a five shy actors.,a five shy actors,DT JJ CD NNS,a,five,shy,actors
6199,mahowald,We served dinner to a five shy Americans.,a five shy Americans,DT JJ CD NNS,a,five,shy,Americans
6200,mahowald,We served dinner to a five shy bankers.,a five shy bankers,DT JJ CD NNS,a,five,shy,bankers
6201,mahowald,We served dinner to a twenty shy soldiers.,a twenty shy soldiers,DT JJ CD NNS,a,twenty,shy,soldiers
6202,mahowald,We served dinner to a twenty shy students.,a twenty shy students,DT JJ CD NNS,a,twenty,shy,students
6203,mahowald,We served dinner to a twenty shy athletes.,a twenty shy athletes,DT JJ CD NNS,a,twenty,shy,athletes
6204,mahowald,We served dinner to a twenty shy pianists.,a twenty shy pianists,DT JJ CD NNS,a,twenty,shy,pianists
6205,mahowald,We served dinner to a twenty shy teammates.,a twenty shy teammates,DT JJ CD NNS,a,twenty,shy,teammates
6206,mahowald,We served dinner to a twenty shy lawyers.,a twenty shy lawyers,DT JJ CD NNS,a,twenty,shy,lawyers
6207,mahowald,We served dinner to a twenty shy doctors.,a twenty shy doctors,DT JJ CD NNS,a,twenty,shy,doctors
6208,mahowald,We served dinner to a twenty shy actors.,a twenty shy actors,DT JJ CD NNS,a,twenty,shy,actors
6209,mahowald,We served dinner to a twenty shy Americans.,a twenty shy Americans,DT JJ CD NNS,a,twenty,shy,Americans
6210,mahowald,We served dinner to a twenty shy bankers.,a twenty shy bankers,DT JJ CD NNS,a,twenty,shy,bankers
6211,mahowald,We served dinner to a three bold soldiers.,a three bold soldiers,DT JJ CD NNS,a,three,bold,soldiers
6212,mahowald,We served dinner to a three bold students.,a three bold students,DT JJ CD NNS,a,three,bold,students
6213,mahowald,We served dinner to a three bold athletes.,a three bold athletes,DT JJ CD NNS,a,three,bold,athletes
6214,mahowald,We served dinner to a three bold pianists.,a three bold pianists,DT JJ CD NNS,a,three,bold,pianists
6215,mahowald,We served dinner to a three bold teammates.,a three bold teammates,DT JJ CD NNS,a,three,bold,teammates
6216,mahowald,We served dinner to a three bold lawyers.,a three bold lawyers,DT JJ CD NNS,a,three,bold,lawyers
6217,mahowald,We served dinner to a three bold doctors.,a three bold doctors,DT JJ CD NNS,a,three,bold,doctors
6218,mahowald,We served dinner to a three bold actors.,a three bold actors,DT JJ CD NNS,a,three,bold,actors
6219,mahowald,We served dinner to a three bold Americans.,a three bold Americans,DT JJ CD NNS,a,three,bold,Americans
6220,mahowald,We served dinner to a three bold bankers.,a three bold bankers,DT JJ CD NNS,a,three,bold,bankers
6221,mahowald,We served dinner to a five bold soldiers.,a five bold soldiers,DT JJ CD NNS,a,five,bold,soldiers
6222,mahowald,We served dinner to a five bold students.,a five bold students,DT JJ CD NNS,a,five,bold,students
6223,mahowald,We served dinner to a five bold athletes.,a five bold athletes,DT JJ CD NNS,a,five,bold,athletes
6224,mahowald,We served dinner to a five bold pianists.,a five bold pianists,DT JJ CD NNS,a,five,bold,pianists
6225,mahowald,We served dinner to a five bold teammates.,a five bold teammates,DT JJ CD NNS,a,five,bold,teammates
6226,mahowald,We served dinner to a five bold lawyers.,a five bold lawyers,DT JJ CD NNS,a,five,bold,lawyers
6227,mahowald,We served dinner to a five bold doctors.,a five bold doctors,DT JJ CD NNS,a,five,bold,doctors
6228,mahowald,We served dinner to a five bold actors.,a five bold actors,DT JJ CD NNS,a,five,bold,actors
6229,mahowald,We served dinner to a five bold Americans.,a five bold Americans,DT JJ CD NNS,a,five,bold,Americans
6230,mahowald,We served dinner to a five bold bankers.,a five bold bankers,DT JJ CD NNS,a,five,bold,bankers
6231,mahowald,We served dinner to a twenty bold soldiers.,a twenty bold soldiers,DT JJ CD NNS,a,twenty,bold,soldiers
6232,mahowald,We served dinner to a twenty bold students.,a twenty bold students,DT JJ CD NNS,a,twenty,bold,students
6233,mahowald,We served dinner to a twenty bold athletes.,a twenty bold athletes,DT JJ CD NNS,a,twenty,bold,athletes
6234,mahowald,We served dinner to a twenty bold pianists.,a twenty bold pianists,DT JJ CD NNS,a,twenty,bold,pianists
6235,mahowald,We served dinner to a twenty bold teammates.,a twenty bold teammates,DT JJ CD NNS,a,twenty,bold,teammates
6236,mahowald,We served dinner to a twenty bold lawyers.,a twenty bold lawyers,DT JJ CD NNS,a,twenty,bold,lawyers
6237,mahowald,We served dinner to a twenty bold doctors.,a twenty bold doctors,DT JJ CD NNS,a,twenty,bold,doctors
6238,mahowald,We served dinner to a twenty bold actors.,a twenty bold actors,DT JJ CD NNS,a,twenty,bold,actors
6239,mahowald,We served dinner to a twenty bold Americans.,a twenty bold Americans,DT JJ CD NNS,a,twenty,bold,Americans
6240,mahowald,We served dinner to a twenty bold bankers.,a twenty bold bankers,DT JJ CD NNS,a,twenty,bold,bankers
6241,mahowald,We served dinner to a three grinning soldiers.,a three grinning soldiers,DT JJ CD NNS,a,three,grinning,soldiers
6242,mahowald,We served dinner to a three grinning students.,a three grinning students,DT JJ CD NNS,a,three,grinning,students
6243,mahowald,We served dinner to a three grinning athletes.,a three grinning athletes,DT JJ CD NNS,a,three,grinning,athletes
6244,mahowald,We served dinner to a three grinning pianists.,a three grinning pianists,DT JJ CD NNS,a,three,grinning,pianists
6245,mahowald,We served dinner to a three grinning teammates.,a three grinning teammates,DT JJ CD NNS,a,three,grinning,teammates
6246,mahowald,We served dinner to a three grinning lawyers.,a three grinning lawyers,DT JJ CD NNS,a,three,grinning,lawyers
6247,mahowald,We served dinner to a three grinning doctors.,a three grinning doctors,DT JJ CD NNS,a,three,grinning,doctors
6248,mahowald,We served dinner to a three grinning actors.,a three grinning actors,DT JJ CD NNS,a,three,grinning,actors
6249,mahowald,We served dinner to a three grinning Americans.,a three grinning Americans,DT JJ CD NNS,a,three,grinning,Americans
6250,mahowald,We served dinner to a three grinning bankers.,a three grinning bankers,DT JJ CD NNS,a,three,grinning,bankers
6251,mahowald,We served dinner to a five grinning soldiers.,a five grinning soldiers,DT JJ CD NNS,a,five,grinning,soldiers
6252,mahowald,We served dinner to a five grinning students.,a five grinning students,DT JJ CD NNS,a,five,grinning,students
6253,mahowald,We served dinner to a five grinning athletes.,a five grinning athletes,DT JJ CD NNS,a,five,grinning,athletes
6254,mahowald,We served dinner to a five grinning pianists.,a five grinning pianists,DT JJ CD NNS,a,five,grinning,pianists
6255,mahowald,We served dinner to a five grinning teammates.,a five grinning teammates,DT JJ CD NNS,a,five,grinning,teammates
6256,mahowald,We served dinner to a five grinning lawyers.,a five grinning lawyers,DT JJ CD NNS,a,five,grinning,lawyers
6257,mahowald,We served dinner to a five grinning doctors.,a five grinning doctors,DT JJ CD NNS,a,five,grinning,doctors
6258,mahowald,We served dinner to a five grinning actors.,a five grinning actors,DT JJ CD NNS,a,five,grinning,actors
6259,mahowald,We served dinner to a five grinning Americans.,a five grinning Americans,DT JJ CD NNS,a,five,grinning,Americans
6260,mahowald,We served dinner to a five grinning bankers.,a five grinning bankers,DT JJ CD NNS,a,five,grinning,bankers
6261,mahowald,We served dinner to a twenty grinning soldiers.,a twenty grinning soldiers,DT JJ CD NNS,a,twenty,grinning,soldiers
6262,mahowald,We served dinner to a twenty grinning students.,a twenty grinning students,DT JJ CD NNS,a,twenty,grinning,students
6263,mahowald,We served dinner to a twenty grinning athletes.,a twenty grinning athletes,DT JJ CD NNS,a,twenty,grinning,athletes
6264,mahowald,We served dinner to a twenty grinning pianists.,a twenty grinning pianists,DT JJ CD NNS,a,twenty,grinning,pianists
6265,mahowald,We served dinner to a twenty grinning teammates.,a twenty grinning teammates,DT JJ CD NNS,a,twenty,grinning,teammates
6266,mahowald,We served dinner to a twenty grinning lawyers.,a twenty grinning lawyers,DT JJ CD NNS,a,twenty,grinning,lawyers
6267,mahowald,We served dinner to a twenty grinning doctors.,a twenty grinning doctors,DT JJ CD NNS,a,twenty,grinning,doctors
6268,mahowald,We served dinner to a twenty grinning actors.,a twenty grinning actors,DT JJ CD NNS,a,twenty,grinning,actors
6269,mahowald,We served dinner to a twenty grinning Americans.,a twenty grinning Americans,DT JJ CD NNS,a,twenty,grinning,Americans
6270,mahowald,We served dinner to a twenty grinning bankers.,a twenty grinning bankers,DT JJ CD NNS,a,twenty,grinning,bankers
6271,mahowald,a three astonishing soldiers greeted us at the door.,a three astonishing soldiers,DT JJ CD NNS,a,three,astonishing,soldiers
6272,mahowald,a three astonishing students greeted us at the door.,a three astonishing students,DT JJ CD NNS,a,three,astonishing,students
6273,mahowald,a three astonishing athletes greeted us at the door.,a three astonishing athletes,DT JJ CD NNS,a,three,astonishing,athletes
6274,mahowald,a three astonishing pianists greeted us at the door.,a three astonishing pianists,DT JJ CD NNS,a,three,astonishing,pianists
6275,mahowald,a three astonishing teammates greeted us at the door.,a three astonishing teammates,DT JJ CD NNS,a,three,astonishing,teammates
6276,mahowald,a three astonishing lawyers greeted us at the door.,a three astonishing lawyers,DT JJ CD NNS,a,three,astonishing,lawyers
6277,mahowald,a three astonishing doctors greeted us at the door.,a three astonishing doctors,DT JJ CD NNS,a,three,astonishing,doctors
6278,mahowald,a three astonishing actors greeted us at the door.,a three astonishing actors,DT JJ CD NNS,a,three,astonishing,actors
6279,mahowald,a three astonishing Americans greeted us at the door.,a three astonishing Americans,DT JJ CD NNS,a,three,astonishing,Americans
6280,mahowald,a three astonishing bankers greeted us at the door.,a three astonishing bankers,DT JJ CD NNS,a,three,astonishing,bankers
6281,mahowald,a five astonishing soldiers greeted us at the door.,a five astonishing soldiers,DT JJ CD NNS,a,five,astonishing,soldiers
6282,mahowald,a five astonishing students greeted us at the door.,a five astonishing students,DT JJ CD NNS,a,five,astonishing,students
6283,mahowald,a five astonishing athletes greeted us at the door.,a five astonishing athletes,DT JJ CD NNS,a,five,astonishing,athletes
6284,mahowald,a five astonishing pianists greeted us at the door.,a five astonishing pianists,DT JJ CD NNS,a,five,astonishing,pianists
6285,mahowald,a five astonishing teammates greeted us at the door.,a five astonishing teammates,DT JJ CD NNS,a,five,astonishing,teammates
6286,mahowald,a five astonishing lawyers greeted us at the door.,a five astonishing lawyers,DT JJ CD NNS,a,five,astonishing,lawyers
6287,mahowald,a five astonishing doctors greeted us at the door.,a five astonishing doctors,DT JJ CD NNS,a,five,astonishing,doctors
6288,mahowald,a five astonishing actors greeted us at the door.,a five astonishing actors,DT JJ CD NNS,a,five,astonishing,actors
6289,mahowald,a five astonishing Americans greeted us at the door.,a five astonishing Americans,DT JJ CD NNS,a,five,astonishing,Americans
