source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV,n,percent
babylm_sents,"suppose, for a good many hours, with the sun and shade passing slowly",6010914,a good many hours,DT JJ CD NNS,a,good,many,hours,NA,4,0.343328987396784
babylm_sents,"it, it, it be a quick five minutes",6020395,a quick five minutes,DT JJ CD NNS,a,quick,five,minutes,NA,2,0.49500217296827465
babylm_sents,Beans and corned beef hash were served a good many times,6034024,a good many times,DT JJ CD NNS,a,good,many,times,NA,9,0.2664059104737071
babylm_sents,"Cos, probably you don't realize that, even a cigarette light,if you drew a cigarette, like that, and er and made it glow, it's visible for quite a few hundred yards in the darkness.",6043652,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,NA,35,0.12255541069100391
babylm_sents,quote number one thirty four cents with that said united state or your to my my habits my future dr betty mcdaniel has showed eighties some pounds he's listen the abbey health doctor on the sun for many years and gained sixty pounds i was on ten different pharmaceutical drugs he's half he's off half of his pharmaceutical drugs andy's andy's down tb downwards he gets on the cruise he'll be on the the cruise in may to be able to seventy five pounds of help is ever been sixty six years young histologic and a gallon of water two packets of stevia with abap aside a vanity each day bujon a check with my doctor bought two so in a link because they have to everybody can excuse your habits but not no my habits predict my future shepherd change your habits he said the word habit is what be acting a bit and what of the individual drill bit what's more powerful the drill bit of the drill without the bit drill doesn't do anything you've got to do a little bit extra a little bit a little bit extra speak a few more words actually each day increase a construction zone alexander tonight you are a million that that dream board you made is going to be a million dollar dream what you went from a claudette construction zone to computers to now your constructors aside that warmer when you set up it's so much clearer wedges act twenty four square feet twenty-four script square feet and she's a step in a coaching call yesterday which he sort of on time as you said my future so much clearer now your habits whose habits my habit you really have to focus on your habits that's the world famous gary many who met gary that's his goal board in an is and is his untied goal bore that keeps on getting larger and larger you have to have a habit of treating your goals each day a picture is worth what results speak louder than words and so actions and so the pictures so important quotable one thirty six for had sought after blooper fired up preparation not prediction preparation predicts the end result quote number one thirty six preparation predictions the end result preparation preparation predicts the end result so your preparation habits are you prepared for the enemy of your past the taxes are you prepared when somebody calls you and says that can't be you like some in-store benny a couple weeks ago and i have all the stories that i hear all the success stories in the financial stories in your miracle ports of your income going off the many met norman from arizona he sell solidity china he was number nine the company he's now hovering number one and number two he's breaking records and more income election ninety days the deterrent in the whole year before that doesn't make any sense to what's going on in the news does it that's the theory is because he's preparing he's speaking his words he goes into the events on time early dressed like a million bucks goes in there ready to change people's lives because preparation predicts the end result if the first time you say you're closer first time usually a presentation first time you use your product in your business for the first time you actually do self development is a baby and a meat axe it's not going to work it's so important and if you go girl but john you don't know my day correct i know you will raise your hand in hand that for the person xti but that's okay this is the number one secret invest one ninety-six of each day but right now it's about five to nine desktop madonna's quarter would have there are ninety six fifteen minute it within a day because from nine o'clock tonight fifteen is how long fifteen minutes how long is it fifteen minutes varan ninety-six how many john nineteen sections fifteen increment in a day this time out for all of you who likes wedding in a room today just tell everybody next week at the elephant that when i got the route sixty that you actually sweat at a bill in the event ok alexandria need a we use a wedding and event all the women is to use a wedding and it was awesome disabled though time-out for a second for that a penny far dis is comfortable right you know it fanned out no there twenty four i was in a day correct there are two things that you can stop the truth and time time doesn't stop and truth will be exposed over time twenty four hours in a day there's not a ny six fifteen minute commitment there elected a write down right now the piece of paper what you number one weaknesses most of you to belief structure procrastination write it down procrastination procrastination consistency fear self development added to waste of time and if you take a look at all of that that all comes down to self development how you can overcome procrastination overcome fear be able to say i'm actually fired up unfocused if you take this she and tonight wife as a whole hasn't fully taxable anis you take vichy it says from day one today thirty one and they want you take a good book the finder why now book you take the book you stay focus for fifteen minutes not texting gail not instant messaging not sixty four when those opening one this time scale in a block the only the last chapter and the first chapter he could figure but no everyone's lepage you've all done that chris i've spoken a few times of people you take the sheet for thirty one date you get focused for fifteen minutes and read fifty minutes uninterrupted no skyping knowing two messaging no texting day one check it off date to check it off day three check it off day four checkoff day five this march will be twenty years i've been at the self development i do two to four hours a day of self development everyday which days everyday this is to start we live in a most dysfunctional confused running late texting instant messaging technology-based world it's incredible this right here is the secret you start building this habit let's say for those who want to exercise dictation and walk old initially for fifty minutes around the house i could tell you dillard for thirty one days one day to go sixty minutes seventy minutes before you know by date thirty one you to create a new habit and remember my habits predict my future emilia self development is strong enough guess what you're successful just explode beyond that this is so crucial and i could tell you once you start understanding than she could take any area in your life it's a weakness and strengthen it in any area ideas a lot of my coaches to dance with this to understand that whatever your weaknesses while like bilinear what part of what you have to,6057938,a few more words,DT JJ CD NNS,a,few,more,words,NA,15,0.2033898305084746
babylm_sents,"Well, you probably had another good two or three years of competitive play in you.",6085071,another good two or three years,DT JJ CD CC CD NNS,another,good,two & three,years,NA,2,0.4654498044328553
babylm_sents,you gotta keep that on for a few more minutes ?,6085437,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Well, you probably had another good two or three years of competitive play in you.",6093003,another good two or three years,DT JJ CD CC CD NNS,another,good,two & three,years,NA,2,0.4654498044328553
babylm_sents,But you do have to allow an extra 30 minutes for preparation.,6109186,an extra 30 minutes,DT JJ CD NNS,an,extra,30,minutes,NA,3,0.3607127335940895
babylm_sents,I have a few more miracles up my sleeve.,6127947,a few more miracles,DT JJ CD NNS,a,few,more,miracles,NA,2,0.42894393741851367
babylm_sents,"Oh, don't worry, I have a few more miracles up my sleeve!",6132541,a few more miracles,DT JJ CD NNS,a,few,more,miracles,NA,2,0.42894393741851367
babylm_sents,"a good many times you would n’t have been quite so harsh with ’em, if",6139412,a good many times,DT JJ CD NNS,a,good,many,times,NA,9,0.2664059104737071
babylm_sents,we're going in a few more minutes .,6194775,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"We'd have to get them within a few hundred miles of Japan, and therefore risk our carriers.",6222995,a few hundred miles,DT JJ CD NNS,a,few,hundred,miles,NA,7,0.2898739678400695
babylm_sents,in a few more minutes .,6223505,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,I feel sure that a great many people have not the slightest idea that,6230592,a great many people,DT JJ CD NNS,a,great,many,people,NA,37,0.10734463276836158
babylm_sents,"I see we got a whole bunch of people here so I'll stay in here for a few more minutes, but it's over man.",6233496,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"We'd have to get them within a few hundred miles ofjapan... and therefore risk our carriers, and if we lose our carriers... we'll have no shield against invasion.",6234639,a few hundred miles,DT JJ CD NNS,a,few,hundred,miles,NA,7,0.2898739678400695
babylm_sents,but they want us to play with this toy for a few more minutes .,6264249,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,maybe after we look at the book they'll let you play with the store for a few more minutes .,6264464,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,we can not do that for a few more minutes .,6265109,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,a few more minutes .,6265418,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,have but a few more steps to take upon this earth.,6290872,a few more steps,DT JJ CD NNS,a,few,more,steps,NA,10,0.2585832246849196
babylm_sents,"morally, I am afraid of a good many things: reprimanding servants,",6307697,a good many things,DT JJ CD NNS,a,good,many,things,NA,14,0.22164276401564537
babylm_sents,"You can hear them from a long way   now what you do is you sit them down and let them take up their own particular position, you can, if they've got their medication their Ventilin or whatever, you can put it beside them, they will know if they need to take it or not, get them with the fresh air and let them take up their own position which is usually leaning forward so that it expands their lungs, talk to them about something different because sometimes well they've got to think of what to answer you, it's relaxing those tubes, now if they're taking their medication and it doesn't work within about five minutes get them to hospital, because the only people that really die with asthma are those that have taken medication and keep saying I'll give it a few more minutes, give it a few more minutes and if they're getting worse and worse they're leaving it too long.",6315107,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,Would you say we had a reliable 72 hours until failure?,6344027,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,NA,4,0.3537592351151673
babylm_sents,Would you say we had a reliable 72 hours until failure?,6346545,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,NA,4,0.3537592351151673
babylm_sents,Would you say we had a reliable 72 hours until failure?,6349058,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,NA,4,0.3537592351151673
babylm_sents,Would you say we had a reliable 72 hours until failure?,6356885,a reliable 72 hours,DT JJ CD NNS,a,reliable,72,hours,NA,4,0.3537592351151673
babylm_sents,okay max me and violet need to do our taping now okay so you need to find something to keep yourself busy for a few more minutes please .,6386023,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Now, before this video ends there's just one more topic that I would like to address,  so hang on for just a few more minutes.",6386352,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,A few more minutes?,6396210,a few more minutes,DT JJ CD NNS,A,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Which is a bit different and I'd like to see it, that's just one of my things, but again when you're in, going into retirement I think you've got to think about this, I mean I went, nobody twisted my arm, I went into that situation and I've enjoyed it for a great many years, but now I'm thinking I'd, before I, it's too late I want to have a, a l a fling in autumn as it were.",6398132,a great many years,DT JJ CD NNS,a,great,many,years,NA,13,0.2390265102129509
