source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,"George S. Dunlop, President of the United Fresh Fruit and Vegetable Association, gave First Lady Barbara Bush a bouquet of the vegetable an additional 10 tons in trucks.",5403656,an additional 10 tons,DT JJ CD NNS,an,additional,10,tons,NA
babylm_sents,"The towers were raised by a further 10 yards (9.1 m) in 1854, and 184 kilocandela lamps were added which gave three slow flashes every half minute.",5413096,a further 10 yards,DT JJ CD NNS,a,further,10,yards,NA
babylm_sents,"violently, spoke a few more curses in her mind, and went to work.",5413797,a few more curses,DT JJ CD NNS,a,few,more,curses,NA
babylm_sents,"He has also played in the WHL for a combined 8 seasons with the Saskatoon Blades, Kootenay Ice, Swift Current Broncos and the Moose Jaw Warriors.",5434202,a combined 8 seasons,DT JJ CD NNS,a,combined,8,seasons,NA
babylm_sents,"Because of that, it has an additional 40 million readers in more than 70 countries.",5435380,an additional 40 million readers,DT JJ CD CD NNS,an,additional,40 & million,readers,NA
babylm_sents,"It may also be done to indicate the accuracy of a computed number; for example, a quantity that was computed as 123,456, but is known to be accurate only to within a few hundred units, is better stated as ""about 123,500"".",5438984,a few hundred units,DT JJ CD NNS,a,few,hundred,units,NA
babylm_sents,Here Daubeney had a hot time of it before his spearmen eventually captured the crossing with some losses (a mere 8 men or as many as 300 depending on one's source).,5440553,a mere 8 men,DT JJ CD NNS,a,mere,8,men,NA
babylm_sents,Crick decided to focus his work on how the brain generates visual awareness within a few hundred milliseconds of viewing a scene.,5454562,a few hundred milliseconds,DT JJ CD NNS,a,few,hundred,milliseconds,NA
babylm_sents,"But as a consequence of all that work, we've actually gained an additional five hundred and seventy pounds grant from the church commissioners, from the  Scouts and from the Cathedral Council for this new additional work.",5464435,an additional five hundred and seventy pounds,DT JJ CD CD CC CD NNS,an,additional,five & hundred & seventy,pounds,NA
babylm_sents,"We then move over to the  er  jus , what is called site two  and, on that we'll be doing another twenty one houses for rent to your  your nominees  with a further two units for  special needs  and the balance of the site  can be made  er  available for shared ownership, which is another thirteen properties  and the timetable for that is set to follow on  after this site's been completed  so that's why the phase has been  er, changed to nineteen ninety five  in your reports.",5468389,a further two units,DT JJ CD NNS,a,further,two,units,NA
babylm_sents,"A scant five yards ahead of the snapping jaws, Brand reached his goal,",5487343,a scant five yards,DT JJ CD NNS,A,scant,five,yards,NA
babylm_sents,"Uranium U two three five U two three eight, the only difference is o ones got a few more neutrons than the other.",5493381,a few more neutrons,DT JJ CD NNS,a,few,more,neutrons,NA
babylm_sents,"And then all the, all the little children, some of them with very serious illnesses, but seeing how brave they were on the wards, it was a very moving six months.",5523979,a very moving six months,DT RB JJ CD NNS,a,moving,six,months,very
babylm_sents,Must have taken him a good 60 years to write all this stuff.,5541968,a good 60 years,DT JJ CD NNS,a,good,60,years,NA
babylm_sents,"During Apple's 2012 Worldwide Developer's Conference, Apple CEO Tim Cook said that the App Store has 400 million accounts with registered credit cards, 650,000 available apps to download and ""an astounding 30 billion apps"" downloaded from the app store.",5545269,an astounding 30 billion apps,DT JJ CD CD NNS,an,astounding,30 & billion,apps,NA
babylm_sents,"That there would be an extra six seats for France, Italy and the United Kingdom.",5559104,an extra six seats,DT JJ CD NNS,an,extra,six,seats,NA
babylm_sents,"This translates  into an average eighteen pounds reduction in council tax for a band E dwelling which could be passed on to council tax payers in their ninety four, ninety five bills or of course allows them more flexibility in their general financial planning.",5560432,an average eighteen pounds,DT JJ CD NNS,an,average,eighteen,pounds,NA
babylm_sents,There were a great many currants in my,5561677,a great many currants,DT JJ CD NNS,a,great,many,currants,NA
babylm_sents,A great many vines are said to be sold.,5566576,a great many vines,DT JJ CD NNS,A,great,many,vines,NA
babylm_sents,"Based on the technical platform of the Volkswagen Polo and the Skoda Scala, it will have, according to Skoda, an additional 50 liters of trunk, bringing the capacity to a total of 380 liters, In its press release, Skoda also mentions the fact that the car will no longer be offered with gasoline powered mechanics.",5566682,an additional 50 liters,DT JJ CD NNS,an,additional,50,liters,NA
babylm_sents,A great many countries have a name.,5568468,a great many countries,DT JJ CD NNS,A,great,many,countries,NA
babylm_sents,There are a great many plans.,5570697,a great many plans,DT JJ CD NNS,a,great,many,plans,NA
babylm_sents,four women put on a long four women put on long black dresses and one wears a black jumper over a black shirt .,5597873,a long four women,DT JJ CD NNS,a,long,four,women,NA
babylm_sents,"I would have to say that if I had someone come to me for a job opening and they asked me for the names of a great many Christians I know that are non-functional, that are lazy, that are disloyal",5621441,a great many christians,DT JJ CD NNPS,a,great,many,christians,NA
babylm_sents,"Singapore Airlines placed an order for 30 Airbus A350-900 aircraft in 2006, with a further 30 orders placed in 2013.",5641710,a further 30 orders,DT JJ CD NNS,a,further,30,orders,NA
babylm_sents,I want to finish up our discussion of type inference with a few more topics that are necessary to finish the story.,5642033,a few more topics,DT JJ CD NNS,a,few,more,topics,NA
babylm_sents,I've got a few thousand words on that subject myself.,5647269,a few thousand words,DT JJ CD NNS,a,few,thousand,words,NA
babylm_sents,A good many opinions,5654954,a good many opinions,DT JJ CD NNS,A,good,many,opinions,NA
babylm_sents,Or an insect that's down to a couple hundred animals.,5660155,a couple hundred animals,DT JJ CD NNS,a,couple,hundred,animals,NA
babylm_sents,A few hundred thousand people were detained or killed.,5668869,a few hundred thousand people,DT JJ CD CD NNS,A,few,hundred & thousand,people,NA
babylm_sents,You'll certainly have an unpleasant few minutes,5673577,an unpleasant few minutes,DT JJ CD NNS,an,unpleasant,few,minutes,NA
babylm_sents,Some of them not as high as the non-metals but most of have got to get to a few hundred degrees C before they start .,5699004,a few hundred degrees,DT JJ CD NNS,a,few,hundred,degrees,NA
babylm_sents,"Well let's say let's say we've got a fixed pressure now, we're not going to mess about with the height of the water, it's a constant hundred feet or so.",5700431,a constant hundred feet,DT JJ CD NNS,a,constant,hundred,feet,NA
babylm_sents,"Right, there's an easy two marks.",5703760,an easy two marks,DT JJ CD NNS,an,easy,two,marks,NA
babylm_sents,"Following the World Cup, Brazil played a few more matches in Europe, which, however, do not count as official international matches.",5715341,a few more matches,DT JJ CD NNS,a,few,more,matches,NA
babylm_sents,"published a great many works, frequently illustrated, on the progress",5718492,a great many works,DT JJ CD NNS,a,great,many,works,NA
babylm_sents,In 2003 there were 103 individuals in the wild with 20 breeding pairs known as well as a further 34 birds in captivity at the Healesville Sanctuary.,5722368,a further 34 birds,DT JJ CD NNS,a,further,34,birds,NA
babylm_sents,(Operator) 'Will you pay for a further three minutes?,5728204,a further three minutes,DT JJ CD NNS,a,further,three,minutes,NA
babylm_sents,home of your poor relations a paltry two days' journey beyond the,5731143,a paltry two days,DT JJ CD NNS,a,paltry,two,days,NA
babylm_sents,"""Only a few more yards,"" the deceiving girl cried, throwing back her",5746890,a few more yards,DT JJ CD NNS,a,few,more,yards,NA
babylm_sents,Now there are just a few more matters to settle and then we can all relax.,5749506,a few more matters,DT JJ CD NNS,a,few,more,matters,NA
babylm_sents,"In its first year turnover was a modest forty thousand pounds, it's now twelve million.",5750732,a modest forty thousand pounds,DT JJ CD CD NNS,a,modest,forty & thousand,pounds,NA
babylm_sents,"When they measured the thrust, it was a spectacular 130 pounds.",5754953,a spectacular 130 pounds,DT JJ CD NNS,a,spectacular,130,pounds,NA
babylm_sents,"And his opponent in the opposite corner tonight, making his professional debut weighing in at an even 250 pounds, the Battling Bailiff.",5762776,an even 250 pounds,DT JJ CD NNS,an,even,250,pounds,NA
babylm_sents,they made a good fifty miles.,5774920,a good fifty miles,DT JJ CD NNS,a,good,fifty,miles,NA
babylm_sents,"This one's a little easier ...this costs a few more dollars, but you can read it a little easier and maybe less interpretation.",5778917,a few more dollars,DT JJ CD NNS,a,few,more,dollars,NA
babylm_sents,"projected, a full eight feet of head and giant body thrust out of the",5780863,a full eight feet,DT JJ CD NNS,a,full,eight,feet,NA
babylm_sents,"No  you didn't have  you didn't have a finishing hand, you didn't really have a brilliant first two hands  and then the pick of the one, two, three bouncer  I might  I might have been persuaded to play the one, two, three bouncer and hope that that got through  but to finish with an ace flush  but good.",5795304,a brilliant first two hands,DT JJ JJ CD NNS,a,brilliant & first,two,hands,NA
babylm_sents,"A few more answers, guys.",5819760,a few more answers,DT JJ CD NNS,A,few,more,answers,NA
babylm_sents,"The bank manager in the office behind them, he or she doesn't know, what's happening at the next level and they don't know what's happening at the next level and, eventually, you got a tiny few people at the peak of the pyramid of that banking structure, are the only ones, that know, what the real agenda of the bank is and what the direction is that they are going and why.",5830173,a tiny few people,DT JJ CD NNS,a,tiny,few,people,NA
babylm_sents,"From when he joined the Canadiens in 1910, until having to retire in 1925, Vézina never missed a game or allowed another person to replace him, playing in 328 regular season games and an additional 39 playoff games in a row.",5833423,an additional 39 playoff games,DT JJ CD NN NNS,an,additional,39,playoff & games,NA
babylm_sents,A whole 3 episodes!!,5840838,a whole 3 episodes,DT JJ CD NNS,A,whole,3,episodes,NA
babylm_sents,"Well, at four thirty today, he barked for a solid fifteen minutes.",5851482,a solid fifteen minutes,DT JJ CD NNS,a,solid,fifteen,minutes,NA
