idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
6288,mahowald,five astonishing an actors greeted us at the door.,five astonishing an actors,DT JJ CD NNS,five,astonishing,an,actors
6289,mahowald,five astonishing an Americans greeted us at the door.,five astonishing an Americans,DT JJ CD NNS,five,astonishing,an,Americans
6290,mahowald,five astonishing a bankers greeted us at the door.,five astonishing a bankers,DT JJ CD NNS,five,astonishing,a,bankers
6291,mahowald,twenty astonishing a soldiers greeted us at the door.,twenty astonishing a soldiers,DT JJ CD NNS,twenty,astonishing,a,soldiers
6292,mahowald,twenty astonishing a students greeted us at the door.,twenty astonishing a students,DT JJ CD NNS,twenty,astonishing,a,students
6293,mahowald,twenty astonishing an athletes greeted us at the door.,twenty astonishing an athletes,DT JJ CD NNS,twenty,astonishing,an,athletes
6294,mahowald,twenty astonishing a pianists greeted us at the door.,twenty astonishing a pianists,DT JJ CD NNS,twenty,astonishing,a,pianists
6295,mahowald,twenty astonishing a teammates greeted us at the door.,twenty astonishing a teammates,DT JJ CD NNS,twenty,astonishing,a,teammates
6296,mahowald,twenty astonishing a lawyers greeted us at the door.,twenty astonishing a lawyers,DT JJ CD NNS,twenty,astonishing,a,lawyers
6297,mahowald,twenty astonishing a doctors greeted us at the door.,twenty astonishing a doctors,DT JJ CD NNS,twenty,astonishing,a,doctors
6298,mahowald,twenty astonishing an actors greeted us at the door.,twenty astonishing an actors,DT JJ CD NNS,twenty,astonishing,an,actors
6299,mahowald,twenty astonishing an Americans greeted us at the door.,twenty astonishing an Americans,DT JJ CD NNS,twenty,astonishing,an,Americans
6300,mahowald,twenty astonishing a bankers greeted us at the door.,twenty astonishing a bankers,DT JJ CD NNS,twenty,astonishing,a,bankers
6301,mahowald,three incredible a soldiers greeted us at the door.,three incredible a soldiers,DT JJ CD NNS,three,incredible,a,soldiers
6302,mahowald,three incredible a students greeted us at the door.,three incredible a students,DT JJ CD NNS,three,incredible,a,students
6303,mahowald,three incredible an athletes greeted us at the door.,three incredible an athletes,DT JJ CD NNS,three,incredible,an,athletes
6304,mahowald,three incredible a pianists greeted us at the door.,three incredible a pianists,DT JJ CD NNS,three,incredible,a,pianists
6305,mahowald,three incredible a teammates greeted us at the door.,three incredible a teammates,DT JJ CD NNS,three,incredible,a,teammates
6306,mahowald,three incredible a lawyers greeted us at the door.,three incredible a lawyers,DT JJ CD NNS,three,incredible,a,lawyers
6307,mahowald,three incredible a doctors greeted us at the door.,three incredible a doctors,DT JJ CD NNS,three,incredible,a,doctors
6308,mahowald,three incredible an actors greeted us at the door.,three incredible an actors,DT JJ CD NNS,three,incredible,an,actors
6309,mahowald,three incredible an Americans greeted us at the door.,three incredible an Americans,DT JJ CD NNS,three,incredible,an,Americans
6310,mahowald,three incredible a bankers greeted us at the door.,three incredible a bankers,DT JJ CD NNS,three,incredible,a,bankers
6311,mahowald,five incredible a soldiers greeted us at the door.,five incredible a soldiers,DT JJ CD NNS,five,incredible,a,soldiers
6312,mahowald,five incredible a students greeted us at the door.,five incredible a students,DT JJ CD NNS,five,incredible,a,students
6313,mahowald,five incredible an athletes greeted us at the door.,five incredible an athletes,DT JJ CD NNS,five,incredible,an,athletes
6314,mahowald,five incredible a pianists greeted us at the door.,five incredible a pianists,DT JJ CD NNS,five,incredible,a,pianists
6315,mahowald,five incredible a teammates greeted us at the door.,five incredible a teammates,DT JJ CD NNS,five,incredible,a,teammates
6316,mahowald,five incredible a lawyers greeted us at the door.,five incredible a lawyers,DT JJ CD NNS,five,incredible,a,lawyers
6317,mahowald,five incredible a doctors greeted us at the door.,five incredible a doctors,DT JJ CD NNS,five,incredible,a,doctors
6318,mahowald,five incredible an actors greeted us at the door.,five incredible an actors,DT JJ CD NNS,five,incredible,an,actors
6319,mahowald,five incredible an Americans greeted us at the door.,five incredible an Americans,DT JJ CD NNS,five,incredible,an,Americans
6320,mahowald,five incredible a bankers greeted us at the door.,five incredible a bankers,DT JJ CD NNS,five,incredible,a,bankers
6321,mahowald,twenty incredible a soldiers greeted us at the door.,twenty incredible a soldiers,DT JJ CD NNS,twenty,incredible,a,soldiers
6322,mahowald,twenty incredible a students greeted us at the door.,twenty incredible a students,DT JJ CD NNS,twenty,incredible,a,students
6323,mahowald,twenty incredible an athletes greeted us at the door.,twenty incredible an athletes,DT JJ CD NNS,twenty,incredible,an,athletes
6324,mahowald,twenty incredible a pianists greeted us at the door.,twenty incredible a pianists,DT JJ CD NNS,twenty,incredible,a,pianists
6325,mahowald,twenty incredible a teammates greeted us at the door.,twenty incredible a teammates,DT JJ CD NNS,twenty,incredible,a,teammates
6326,mahowald,twenty incredible a lawyers greeted us at the door.,twenty incredible a lawyers,DT JJ CD NNS,twenty,incredible,a,lawyers
6327,mahowald,twenty incredible a doctors greeted us at the door.,twenty incredible a doctors,DT JJ CD NNS,twenty,incredible,a,doctors
6328,mahowald,twenty incredible an actors greeted us at the door.,twenty incredible an actors,DT JJ CD NNS,twenty,incredible,an,actors
6329,mahowald,twenty incredible an Americans greeted us at the door.,twenty incredible an Americans,DT JJ CD NNS,twenty,incredible,an,Americans
6330,mahowald,twenty incredible a bankers greeted us at the door.,twenty incredible a bankers,DT JJ CD NNS,twenty,incredible,a,bankers
6331,mahowald,three impressive a soldiers greeted us at the door.,three impressive a soldiers,DT JJ CD NNS,three,impressive,a,soldiers
6332,mahowald,three impressive a students greeted us at the door.,three impressive a students,DT JJ CD NNS,three,impressive,a,students
6333,mahowald,three impressive an athletes greeted us at the door.,three impressive an athletes,DT JJ CD NNS,three,impressive,an,athletes
6334,mahowald,three impressive a pianists greeted us at the door.,three impressive a pianists,DT JJ CD NNS,three,impressive,a,pianists
6335,mahowald,three impressive a teammates greeted us at the door.,three impressive a teammates,DT JJ CD NNS,three,impressive,a,teammates
6336,mahowald,three impressive a lawyers greeted us at the door.,three impressive a lawyers,DT JJ CD NNS,three,impressive,a,lawyers
6337,mahowald,three impressive a doctors greeted us at the door.,three impressive a doctors,DT JJ CD NNS,three,impressive,a,doctors
6338,mahowald,three impressive an actors greeted us at the door.,three impressive an actors,DT JJ CD NNS,three,impressive,an,actors
6339,mahowald,three impressive an Americans greeted us at the door.,three impressive an Americans,DT JJ CD NNS,three,impressive,an,Americans
6340,mahowald,three impressive a bankers greeted us at the door.,three impressive a bankers,DT JJ CD NNS,three,impressive,a,bankers
6341,mahowald,five impressive a soldiers greeted us at the door.,five impressive a soldiers,DT JJ CD NNS,five,impressive,a,soldiers
6342,mahowald,five impressive a students greeted us at the door.,five impressive a students,DT JJ CD NNS,five,impressive,a,students
6343,mahowald,five impressive an athletes greeted us at the door.,five impressive an athletes,DT JJ CD NNS,five,impressive,an,athletes
6344,mahowald,five impressive a pianists greeted us at the door.,five impressive a pianists,DT JJ CD NNS,five,impressive,a,pianists
6345,mahowald,five impressive a teammates greeted us at the door.,five impressive a teammates,DT JJ CD NNS,five,impressive,a,teammates
6346,mahowald,five impressive a lawyers greeted us at the door.,five impressive a lawyers,DT JJ CD NNS,five,impressive,a,lawyers
6347,mahowald,five impressive a doctors greeted us at the door.,five impressive a doctors,DT JJ CD NNS,five,impressive,a,doctors
6348,mahowald,five impressive an actors greeted us at the door.,five impressive an actors,DT JJ CD NNS,five,impressive,an,actors
6349,mahowald,five impressive an Americans greeted us at the door.,five impressive an Americans,DT JJ CD NNS,five,impressive,an,Americans
6350,mahowald,five impressive a bankers greeted us at the door.,five impressive a bankers,DT JJ CD NNS,five,impressive,a,bankers
6351,mahowald,twenty impressive a soldiers greeted us at the door.,twenty impressive a soldiers,DT JJ CD NNS,twenty,impressive,a,soldiers
6352,mahowald,twenty impressive a students greeted us at the door.,twenty impressive a students,DT JJ CD NNS,twenty,impressive,a,students
6353,mahowald,twenty impressive an athletes greeted us at the door.,twenty impressive an athletes,DT JJ CD NNS,twenty,impressive,an,athletes
6354,mahowald,twenty impressive a pianists greeted us at the door.,twenty impressive a pianists,DT JJ CD NNS,twenty,impressive,a,pianists
6355,mahowald,twenty impressive a teammates greeted us at the door.,twenty impressive a teammates,DT JJ CD NNS,twenty,impressive,a,teammates
6356,mahowald,twenty impressive a lawyers greeted us at the door.,twenty impressive a lawyers,DT JJ CD NNS,twenty,impressive,a,lawyers
6357,mahowald,twenty impressive a doctors greeted us at the door.,twenty impressive a doctors,DT JJ CD NNS,twenty,impressive,a,doctors
6358,mahowald,twenty impressive an actors greeted us at the door.,twenty impressive an actors,DT JJ CD NNS,twenty,impressive,an,actors
6359,mahowald,twenty impressive an Americans greeted us at the door.,twenty impressive an Americans,DT JJ CD NNS,twenty,impressive,an,Americans
6360,mahowald,twenty impressive a bankers greeted us at the door.,twenty impressive a bankers,DT JJ CD NNS,twenty,impressive,a,bankers
6361,mahowald,three disappointing a soldiers greeted us at the door.,three disappointing a soldiers,DT JJ CD NNS,three,disappointing,a,soldiers
6362,mahowald,three disappointing a students greeted us at the door.,three disappointing a students,DT JJ CD NNS,three,disappointing,a,students
6363,mahowald,three disappointing an athletes greeted us at the door.,three disappointing an athletes,DT JJ CD NNS,three,disappointing,an,athletes
6364,mahowald,three disappointing a pianists greeted us at the door.,three disappointing a pianists,DT JJ CD NNS,three,disappointing,a,pianists
6365,mahowald,three disappointing a teammates greeted us at the door.,three disappointing a teammates,DT JJ CD NNS,three,disappointing,a,teammates
6366,mahowald,three disappointing a lawyers greeted us at the door.,three disappointing a lawyers,DT JJ CD NNS,three,disappointing,a,lawyers
6367,mahowald,three disappointing a doctors greeted us at the door.,three disappointing a doctors,DT JJ CD NNS,three,disappointing,a,doctors
6368,mahowald,three disappointing an actors greeted us at the door.,three disappointing an actors,DT JJ CD NNS,three,disappointing,an,actors
6369,mahowald,three disappointing an Americans greeted us at the door.,three disappointing an Americans,DT JJ CD NNS,three,disappointing,an,Americans
6370,mahowald,three disappointing a bankers greeted us at the door.,three disappointing a bankers,DT JJ CD NNS,three,disappointing,a,bankers
6371,mahowald,five disappointing a soldiers greeted us at the door.,five disappointing a soldiers,DT JJ CD NNS,five,disappointing,a,soldiers
6372,mahowald,five disappointing a students greeted us at the door.,five disappointing a students,DT JJ CD NNS,five,disappointing,a,students
6373,mahowald,five disappointing an athletes greeted us at the door.,five disappointing an athletes,DT JJ CD NNS,five,disappointing,an,athletes
6374,mahowald,five disappointing a pianists greeted us at the door.,five disappointing a pianists,DT JJ CD NNS,five,disappointing,a,pianists
6375,mahowald,five disappointing a teammates greeted us at the door.,five disappointing a teammates,DT JJ CD NNS,five,disappointing,a,teammates
6376,mahowald,five disappointing a lawyers greeted us at the door.,five disappointing a lawyers,DT JJ CD NNS,five,disappointing,a,lawyers
6377,mahowald,five disappointing a doctors greeted us at the door.,five disappointing a doctors,DT JJ CD NNS,five,disappointing,a,doctors
6378,mahowald,five disappointing an actors greeted us at the door.,five disappointing an actors,DT JJ CD NNS,five,disappointing,an,actors
6379,mahowald,five disappointing an Americans greeted us at the door.,five disappointing an Americans,DT JJ CD NNS,five,disappointing,an,Americans
6380,mahowald,five disappointing a bankers greeted us at the door.,five disappointing a bankers,DT JJ CD NNS,five,disappointing,a,bankers
6381,mahowald,twenty disappointing a soldiers greeted us at the door.,twenty disappointing a soldiers,DT JJ CD NNS,twenty,disappointing,a,soldiers
6382,mahowald,twenty disappointing a students greeted us at the door.,twenty disappointing a students,DT JJ CD NNS,twenty,disappointing,a,students
6383,mahowald,twenty disappointing an athletes greeted us at the door.,twenty disappointing an athletes,DT JJ CD NNS,twenty,disappointing,an,athletes
6384,mahowald,twenty disappointing a pianists greeted us at the door.,twenty disappointing a pianists,DT JJ CD NNS,twenty,disappointing,a,pianists
6385,mahowald,twenty disappointing a teammates greeted us at the door.,twenty disappointing a teammates,DT JJ CD NNS,twenty,disappointing,a,teammates
6386,mahowald,twenty disappointing a lawyers greeted us at the door.,twenty disappointing a lawyers,DT JJ CD NNS,twenty,disappointing,a,lawyers
6387,mahowald,twenty disappointing a doctors greeted us at the door.,twenty disappointing a doctors,DT JJ CD NNS,twenty,disappointing,a,doctors
6388,mahowald,twenty disappointing an actors greeted us at the door.,twenty disappointing an actors,DT JJ CD NNS,twenty,disappointing,an,actors
6389,mahowald,twenty disappointing an Americans greeted us at the door.,twenty disappointing an Americans,DT JJ CD NNS,twenty,disappointing,an,Americans
6390,mahowald,twenty disappointing a bankers greeted us at the door.,twenty disappointing a bankers,DT JJ CD NNS,twenty,disappointing,a,bankers
6391,mahowald,three surprising a soldiers greeted us at the door.,three surprising a soldiers,DT JJ CD NNS,three,surprising,a,soldiers
6392,mahowald,three surprising a students greeted us at the door.,three surprising a students,DT JJ CD NNS,three,surprising,a,students
6393,mahowald,three surprising an athletes greeted us at the door.,three surprising an athletes,DT JJ CD NNS,three,surprising,an,athletes
6394,mahowald,three surprising a pianists greeted us at the door.,three surprising a pianists,DT JJ CD NNS,three,surprising,a,pianists
6395,mahowald,three surprising a teammates greeted us at the door.,three surprising a teammates,DT JJ CD NNS,three,surprising,a,teammates
6396,mahowald,three surprising a lawyers greeted us at the door.,three surprising a lawyers,DT JJ CD NNS,three,surprising,a,lawyers
6397,mahowald,three surprising a doctors greeted us at the door.,three surprising a doctors,DT JJ CD NNS,three,surprising,a,doctors
6398,mahowald,three surprising an actors greeted us at the door.,three surprising an actors,DT JJ CD NNS,three,surprising,an,actors
6399,mahowald,three surprising an Americans greeted us at the door.,three surprising an Americans,DT JJ CD NNS,three,surprising,an,Americans
