,idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
6932,6933,mahowald,three whopping an athletes greeted us at the door.,three whopping an athletes,DT JJ CD NNS,A,whopping,three,athletes
6933,6934,mahowald,three whopping a pianists greeted us at the door.,three whopping a pianists,DT JJ CD NNS,A,whopping,three,pianists
6934,6935,mahowald,three whopping a teammates greeted us at the door.,three whopping a teammates,DT JJ CD NNS,A,whopping,three,teammates
6935,6936,mahowald,three whopping a lawyers greeted us at the door.,three whopping a lawyers,DT JJ CD NNS,A,whopping,three,lawyers
6936,6937,mahowald,three whopping a doctors greeted us at the door.,three whopping a doctors,DT JJ CD NNS,A,whopping,three,doctors
6937,6938,mahowald,three whopping an actors greeted us at the door.,three whopping an actors,DT JJ CD NNS,A,whopping,three,actors
6938,6939,mahowald,three whopping an Americans greeted us at the door.,three whopping an Americans,DT JJ CD NNS,A,whopping,three,Americans
6939,6940,mahowald,three whopping a bankers greeted us at the door.,three whopping a bankers,DT JJ CD NNS,A,whopping,three,bankers
6940,6941,mahowald,five whopping a soldiers greeted us at the door.,five whopping a soldiers,DT JJ CD NNS,A,whopping,five,soldiers
6941,6942,mahowald,five whopping a students greeted us at the door.,five whopping a students,DT JJ CD NNS,A,whopping,five,students
6942,6943,mahowald,five whopping an athletes greeted us at the door.,five whopping an athletes,DT JJ CD NNS,A,whopping,five,athletes
6943,6944,mahowald,five whopping a pianists greeted us at the door.,five whopping a pianists,DT JJ CD NNS,A,whopping,five,pianists
6944,6945,mahowald,five whopping a teammates greeted us at the door.,five whopping a teammates,DT JJ CD NNS,A,whopping,five,teammates
6945,6946,mahowald,five whopping a lawyers greeted us at the door.,five whopping a lawyers,DT JJ CD NNS,A,whopping,five,lawyers
6946,6947,mahowald,five whopping a doctors greeted us at the door.,five whopping a doctors,DT JJ CD NNS,A,whopping,five,doctors
6947,6948,mahowald,five whopping an actors greeted us at the door.,five whopping an actors,DT JJ CD NNS,A,whopping,five,actors
6948,6949,mahowald,five whopping an Americans greeted us at the door.,five whopping an Americans,DT JJ CD NNS,A,whopping,five,Americans
6949,6950,mahowald,five whopping a bankers greeted us at the door.,five whopping a bankers,DT JJ CD NNS,A,whopping,five,bankers
6950,6951,mahowald,twenty whopping a soldiers greeted us at the door.,twenty whopping a soldiers,DT JJ CD NNS,A,whopping,twenty,soldiers
6951,6952,mahowald,twenty whopping a students greeted us at the door.,twenty whopping a students,DT JJ CD NNS,A,whopping,twenty,students
6952,6953,mahowald,twenty whopping an athletes greeted us at the door.,twenty whopping an athletes,DT JJ CD NNS,A,whopping,twenty,athletes
6953,6954,mahowald,twenty whopping a pianists greeted us at the door.,twenty whopping a pianists,DT JJ CD NNS,A,whopping,twenty,pianists
6954,6955,mahowald,twenty whopping a teammates greeted us at the door.,twenty whopping a teammates,DT JJ CD NNS,A,whopping,twenty,teammates
6955,6956,mahowald,twenty whopping a lawyers greeted us at the door.,twenty whopping a lawyers,DT JJ CD NNS,A,whopping,twenty,lawyers
6956,6957,mahowald,twenty whopping a doctors greeted us at the door.,twenty whopping a doctors,DT JJ CD NNS,A,whopping,twenty,doctors
6957,6958,mahowald,twenty whopping an actors greeted us at the door.,twenty whopping an actors,DT JJ CD NNS,A,whopping,twenty,actors
6958,6959,mahowald,twenty whopping an Americans greeted us at the door.,twenty whopping an Americans,DT JJ CD NNS,A,whopping,twenty,Americans
6959,6960,mahowald,twenty whopping a bankers greeted us at the door.,twenty whopping a bankers,DT JJ CD NNS,A,whopping,twenty,bankers
6960,6961,mahowald,three hefty a soldiers greeted us at the door.,three hefty a soldiers,DT JJ CD NNS,A,hefty,three,soldiers
6961,6962,mahowald,three hefty a students greeted us at the door.,three hefty a students,DT JJ CD NNS,A,hefty,three,students
6962,6963,mahowald,three hefty an athletes greeted us at the door.,three hefty an athletes,DT JJ CD NNS,A,hefty,three,athletes
6963,6964,mahowald,three hefty a pianists greeted us at the door.,three hefty a pianists,DT JJ CD NNS,A,hefty,three,pianists
6964,6965,mahowald,three hefty a teammates greeted us at the door.,three hefty a teammates,DT JJ CD NNS,A,hefty,three,teammates
6965,6966,mahowald,three hefty a lawyers greeted us at the door.,three hefty a lawyers,DT JJ CD NNS,A,hefty,three,lawyers
6966,6967,mahowald,three hefty a doctors greeted us at the door.,three hefty a doctors,DT JJ CD NNS,A,hefty,three,doctors
6967,6968,mahowald,three hefty an actors greeted us at the door.,three hefty an actors,DT JJ CD NNS,A,hefty,three,actors
6968,6969,mahowald,three hefty an Americans greeted us at the door.,three hefty an Americans,DT JJ CD NNS,A,hefty,three,Americans
6969,6970,mahowald,three hefty a bankers greeted us at the door.,three hefty a bankers,DT JJ CD NNS,A,hefty,three,bankers
6970,6971,mahowald,five hefty a soldiers greeted us at the door.,five hefty a soldiers,DT JJ CD NNS,A,hefty,five,soldiers
6971,6972,mahowald,five hefty a students greeted us at the door.,five hefty a students,DT JJ CD NNS,A,hefty,five,students
6972,6973,mahowald,five hefty an athletes greeted us at the door.,five hefty an athletes,DT JJ CD NNS,A,hefty,five,athletes
6973,6974,mahowald,five hefty a pianists greeted us at the door.,five hefty a pianists,DT JJ CD NNS,A,hefty,five,pianists
6974,6975,mahowald,five hefty a teammates greeted us at the door.,five hefty a teammates,DT JJ CD NNS,A,hefty,five,teammates
6975,6976,mahowald,five hefty a lawyers greeted us at the door.,five hefty a lawyers,DT JJ CD NNS,A,hefty,five,lawyers
6976,6977,mahowald,five hefty a doctors greeted us at the door.,five hefty a doctors,DT JJ CD NNS,A,hefty,five,doctors
6977,6978,mahowald,five hefty an actors greeted us at the door.,five hefty an actors,DT JJ CD NNS,A,hefty,five,actors
6978,6979,mahowald,five hefty an Americans greeted us at the door.,five hefty an Americans,DT JJ CD NNS,A,hefty,five,Americans
6979,6980,mahowald,five hefty a bankers greeted us at the door.,five hefty a bankers,DT JJ CD NNS,A,hefty,five,bankers
6980,6981,mahowald,twenty hefty a soldiers greeted us at the door.,twenty hefty a soldiers,DT JJ CD NNS,A,hefty,twenty,soldiers
6981,6982,mahowald,twenty hefty a students greeted us at the door.,twenty hefty a students,DT JJ CD NNS,A,hefty,twenty,students
6982,6983,mahowald,twenty hefty an athletes greeted us at the door.,twenty hefty an athletes,DT JJ CD NNS,A,hefty,twenty,athletes
6983,6984,mahowald,twenty hefty a pianists greeted us at the door.,twenty hefty a pianists,DT JJ CD NNS,A,hefty,twenty,pianists
6984,6985,mahowald,twenty hefty a teammates greeted us at the door.,twenty hefty a teammates,DT JJ CD NNS,A,hefty,twenty,teammates
6985,6986,mahowald,twenty hefty a lawyers greeted us at the door.,twenty hefty a lawyers,DT JJ CD NNS,A,hefty,twenty,lawyers
6986,6987,mahowald,twenty hefty a doctors greeted us at the door.,twenty hefty a doctors,DT JJ CD NNS,A,hefty,twenty,doctors
6987,6988,mahowald,twenty hefty an actors greeted us at the door.,twenty hefty an actors,DT JJ CD NNS,A,hefty,twenty,actors
6988,6989,mahowald,twenty hefty an Americans greeted us at the door.,twenty hefty an Americans,DT JJ CD NNS,A,hefty,twenty,Americans
6989,6990,mahowald,twenty hefty a bankers greeted us at the door.,twenty hefty a bankers,DT JJ CD NNS,A,hefty,twenty,bankers
6990,6991,mahowald,three paltry a soldiers greeted us at the door.,three paltry a soldiers,DT JJ CD NNS,A,paltry,three,soldiers
6991,6992,mahowald,three paltry a students greeted us at the door.,three paltry a students,DT JJ CD NNS,A,paltry,three,students
6992,6993,mahowald,three paltry an athletes greeted us at the door.,three paltry an athletes,DT JJ CD NNS,A,paltry,three,athletes
6993,6994,mahowald,three paltry a pianists greeted us at the door.,three paltry a pianists,DT JJ CD NNS,A,paltry,three,pianists
6994,6995,mahowald,three paltry a teammates greeted us at the door.,three paltry a teammates,DT JJ CD NNS,A,paltry,three,teammates
6995,6996,mahowald,three paltry a lawyers greeted us at the door.,three paltry a lawyers,DT JJ CD NNS,A,paltry,three,lawyers
6996,6997,mahowald,three paltry a doctors greeted us at the door.,three paltry a doctors,DT JJ CD NNS,A,paltry,three,doctors
6997,6998,mahowald,three paltry an actors greeted us at the door.,three paltry an actors,DT JJ CD NNS,A,paltry,three,actors
6998,6999,mahowald,three paltry an Americans greeted us at the door.,three paltry an Americans,DT JJ CD NNS,A,paltry,three,Americans
6999,7000,mahowald,three paltry a bankers greeted us at the door.,three paltry a bankers,DT JJ CD NNS,A,paltry,three,bankers
7000,7001,mahowald,five paltry a soldiers greeted us at the door.,five paltry a soldiers,DT JJ CD NNS,A,paltry,five,soldiers
7001,7002,mahowald,five paltry a students greeted us at the door.,five paltry a students,DT JJ CD NNS,A,paltry,five,students
7002,7003,mahowald,five paltry an athletes greeted us at the door.,five paltry an athletes,DT JJ CD NNS,A,paltry,five,athletes
7003,7004,mahowald,five paltry a pianists greeted us at the door.,five paltry a pianists,DT JJ CD NNS,A,paltry,five,pianists
7004,7005,mahowald,five paltry a teammates greeted us at the door.,five paltry a teammates,DT JJ CD NNS,A,paltry,five,teammates
7005,7006,mahowald,five paltry a lawyers greeted us at the door.,five paltry a lawyers,DT JJ CD NNS,A,paltry,five,lawyers
7006,7007,mahowald,five paltry a doctors greeted us at the door.,five paltry a doctors,DT JJ CD NNS,A,paltry,five,doctors
7007,7008,mahowald,five paltry an actors greeted us at the door.,five paltry an actors,DT JJ CD NNS,A,paltry,five,actors
7008,7009,mahowald,five paltry an Americans greeted us at the door.,five paltry an Americans,DT JJ CD NNS,A,paltry,five,Americans
7009,7010,mahowald,five paltry a bankers greeted us at the door.,five paltry a bankers,DT JJ CD NNS,A,paltry,five,bankers
7010,7011,mahowald,twenty paltry a soldiers greeted us at the door.,twenty paltry a soldiers,DT JJ CD NNS,A,paltry,twenty,soldiers
7011,7012,mahowald,twenty paltry a students greeted us at the door.,twenty paltry a students,DT JJ CD NNS,A,paltry,twenty,students
7012,7013,mahowald,twenty paltry an athletes greeted us at the door.,twenty paltry an athletes,DT JJ CD NNS,A,paltry,twenty,athletes
7013,7014,mahowald,twenty paltry a pianists greeted us at the door.,twenty paltry a pianists,DT JJ CD NNS,A,paltry,twenty,pianists
7014,7015,mahowald,twenty paltry a teammates greeted us at the door.,twenty paltry a teammates,DT JJ CD NNS,A,paltry,twenty,teammates
7015,7016,mahowald,twenty paltry a lawyers greeted us at the door.,twenty paltry a lawyers,DT JJ CD NNS,A,paltry,twenty,lawyers
7016,7017,mahowald,twenty paltry a doctors greeted us at the door.,twenty paltry a doctors,DT JJ CD NNS,A,paltry,twenty,doctors
7017,7018,mahowald,twenty paltry an actors greeted us at the door.,twenty paltry an actors,DT JJ CD NNS,A,paltry,twenty,actors
7018,7019,mahowald,twenty paltry an Americans greeted us at the door.,twenty paltry an Americans,DT JJ CD NNS,A,paltry,twenty,Americans
7019,7020,mahowald,twenty paltry a bankers greeted us at the door.,twenty paltry a bankers,DT JJ CD NNS,A,paltry,twenty,bankers
7020,7021,mahowald,three meager a soldiers greeted us at the door.,three meager a soldiers,DT JJ CD NNS,A,meager,three,soldiers
7021,7022,mahowald,three meager a students greeted us at the door.,three meager a students,DT JJ CD NNS,A,meager,three,students
7022,7023,mahowald,three meager an athletes greeted us at the door.,three meager an athletes,DT JJ CD NNS,A,meager,three,athletes
7023,7024,mahowald,three meager a pianists greeted us at the door.,three meager a pianists,DT JJ CD NNS,A,meager,three,pianists
7024,7025,mahowald,three meager a teammates greeted us at the door.,three meager a teammates,DT JJ CD NNS,A,meager,three,teammates
7025,7026,mahowald,three meager a lawyers greeted us at the door.,three meager a lawyers,DT JJ CD NNS,A,meager,three,lawyers
7026,7027,mahowald,three meager a doctors greeted us at the door.,three meager a doctors,DT JJ CD NNS,A,meager,three,doctors
7027,7028,mahowald,three meager an actors greeted us at the door.,three meager an actors,DT JJ CD NNS,A,meager,three,actors
7028,7029,mahowald,three meager an Americans greeted us at the door.,three meager an Americans,DT JJ CD NNS,A,meager,three,Americans
7029,7030,mahowald,three meager a bankers greeted us at the door.,three meager a bankers,DT JJ CD NNS,A,meager,three,bankers
7030,7031,mahowald,five meager a soldiers greeted us at the door.,five meager a soldiers,DT JJ CD NNS,A,meager,five,soldiers
7031,7032,mahowald,five meager a students greeted us at the door.,five meager a students,DT JJ CD NNS,A,meager,five,students
7032,7033,mahowald,five meager an athletes greeted us at the door.,five meager an athletes,DT JJ CD NNS,A,meager,five,athletes
7033,7034,mahowald,five meager a pianists greeted us at the door.,five meager a pianists,DT JJ CD NNS,A,meager,five,pianists
7034,7035,mahowald,five meager a teammates greeted us at the door.,five meager a teammates,DT JJ CD NNS,A,meager,five,teammates
7035,7036,mahowald,five meager a lawyers greeted us at the door.,five meager a lawyers,DT JJ CD NNS,A,meager,five,lawyers
7036,7037,mahowald,five meager a doctors greeted us at the door.,five meager a doctors,DT JJ CD NNS,A,meager,five,doctors
7037,7038,mahowald,five meager an actors greeted us at the door.,five meager an actors,DT JJ CD NNS,A,meager,five,actors
7038,7039,mahowald,five meager an Americans greeted us at the door.,five meager an Americans,DT JJ CD NNS,A,meager,five,Americans
7039,7040,mahowald,five meager a bankers greeted us at the door.,five meager a bankers,DT JJ CD NNS,A,meager,five,bankers
7040,7041,mahowald,twenty meager a soldiers greeted us at the door.,twenty meager a soldiers,DT JJ CD NNS,A,meager,twenty,soldiers
7041,7042,mahowald,twenty meager a students greeted us at the door.,twenty meager a students,DT JJ CD NNS,A,meager,twenty,students
7042,7043,mahowald,twenty meager an athletes greeted us at the door.,twenty meager an athletes,DT JJ CD NNS,A,meager,twenty,athletes
7043,7044,mahowald,twenty meager a pianists greeted us at the door.,twenty meager a pianists,DT JJ CD NNS,A,meager,twenty,pianists
7044,7045,mahowald,twenty meager a teammates greeted us at the door.,twenty meager a teammates,DT JJ CD NNS,A,meager,twenty,teammates
7045,7046,mahowald,twenty meager a lawyers greeted us at the door.,twenty meager a lawyers,DT JJ CD NNS,A,meager,twenty,lawyers
7046,7047,mahowald,twenty meager a doctors greeted us at the door.,twenty meager a doctors,DT JJ CD NNS,A,meager,twenty,doctors
7047,7048,mahowald,twenty meager an actors greeted us at the door.,twenty meager an actors,DT JJ CD NNS,A,meager,twenty,actors
7048,7049,mahowald,twenty meager an Americans greeted us at the door.,twenty meager an Americans,DT JJ CD NNS,A,meager,twenty,Americans
7049,7050,mahowald,twenty meager a bankers greeted us at the door.,twenty meager a bankers,DT JJ CD NNS,A,meager,twenty,bankers
