sentence_idx,noun,noun_idx,article,article_dep,dep_depth,article_idx
4618701,bullets,23,a,det,0,20
4618913,survivors,9,a,det,0,7
4619103,dolls,5,a,quantmod,1,3
4619139,valleys,78,a,det,0,76
4619413,references,20,a,quantmod,1,18
4620113,disgusts,4,a,det,0,0
4620215,speeds,10,a,det,3,3
4620440,problems,17,a,quantmod,1,13
4620497,steps,2,a,det,0,0
4620515,buttons,9,a,det,0,5
4620548,times,47,a,quantmod,1,45
4620605,substances,4,a,det,0,3
4620616,rows,18,a,quantmod,1,16
4620741,microrganisms,6,a,det,0,5
4620818,notes,11,a,det,0,6
4620872,strikes,2,a,det,0,0
4621210,minutes,5,a,quantmod,1,3
4621228,jobs,9,another,det,0,7
4621336,flags,6,a,det,0,2
4621374,beats,15,a,det,4,11
4621492,lets,4,a,det,0,0
4621499,Rules,7,a,det,1,0
4621508,effects,7,a,det,0,5
4621652,drops,12,a,quantmod,1,10
4621664,drops,18,a,quantmod,1,16
4621774,children,22,a,det,0,21
4621779,fans,9,an,det,2,1
4622068,pairs,4,a,compound,2,0
4622068,pairs,31,a,compound,2,27
4622083,officers,47,a,quantmod,1,42
4622192,RTOS,1,an,det,0,0
4622192,applications,10,a,det,0,6
4622201,RTOS,1,an,det,0,0
4622207,RTOS,5,an,det,0,4
4622320,processors,6,a,det,0,4
4622390,pensioners,13,a,det,0,12
4622581,trees,15,a,quantmod,1,12
4622659,rules,14,a,det,2,1
4622667,ions,18,a,det,0,14
4623215,blues,22,a,det,0,21
4623767,summons,22,a,det,0,21
4624068,drugs,9,a,quantmod,1,7
4624138,needs,5,a,det,1,1
4624397,species,6,a,det,0,3
4624422,species,5,a,det,0,3
4624572,vegetables,7,a,quantmod,1,4
4625110,dignitas,19,a,det,1,15
4625438,things,11,a,quantmod,1,8
4625450,days,6,a,det,0,4
4625713,miles,10,a,det,0,8
4625875,yards,6,a,quantmod,1,4
4626095,thanks,6,a,det,0,4
4626209,pieces,6,a,quantmod,1,4
4626230,parasol,8,a,det,1,4
4626564,lemons,15,a,quantmod,1,13
4626578,foundations,8,a,quantmod,1,4
4626689,bullocks,40,a,quantmod,1,38
4626774,times,7,a,quantmod,1,5
4627036,articles,12,a,quantmod,1,10
4627052,names,22,a,det,1,16
4627374,spots,19,a,det,0,17
4627477,years,29,a,det,0,23
4627507,years,10,a,quantmod,2,8
4627556,years,19,a,quantmod,2,17
4627721,thumbs,9,a,det,0,6
4627945,joints,31,a,det,0,29
4628288,protocols,14,a,det,0,12
4628332,volcanoes,10,a,quantmod,1,6
4628646,miles,6,a,det,0,3
4628650,dollars,10,a,det,0,7
4628710,bases,4,a,quantmod,1,1
4628776,repairs,6,a,det,0,2
4629058,things,12,a,quantmod,1,9
4629200,doggums,4,a,det,0,2
4629306,mouthfuls,10,a,det,0,8
4629333,kilometers,8,a,det,0,6
4629930,faces,26,an,det,1,17
4630167,scientists,2,a,quantmod,1,0
4630476,bases,4,a,quantmod,1,1
4630545,repairs,6,a,det,0,2
4630768,years,10,a,quantmod,1,7
4630948,years,8,a,quantmod,1,6
4631484,years,5,a,quantmod,1,3
4631601,feet,21,a,quantmod,1,18
4631758,minutes,3,a,det,0,1
4631913,fellows,3,a,quantmod,1,0
4632334,years,6,a,det,0,4
4632343,yards,11,a,quantmod,1,7
4632361,citizens,8,a,quantmod,1,6
4632801,buildings,5,a,quantmod,1,1
4633030,years,31,a,quantmod,1,27
4633393,collects,5,a,det,1,0
4633689,meow,5,a,det,0,3
4633734,songs,5,a,quantmod,1,2
4633758,disadvantages,5,a,quantmod,1,2
4633826,places,3,a,det,0,1
4634401,words,3,a,det,0,1
4634527,candidates,14,a,det,0,13
4634569,minutes,14,a,det,0,10
4634569,minutes,33,a,det,0,29
4634585,people,5,a,det,0,3
4634586,people,4,a,det,0,2
4634600,votes,6,a,quantmod,1,0
4635363,days,8,a,det,0,6
4635715,sponsors,15,a,det,0,13
4635762,years,8,a,quantmod,2,6
4635872,specimen,6,a,det,0,2
4636184,remarks,11,a,quantmod,1,8
4636457,requirements,35,a,det,0,28
4636468,sentences,7,a,quantmod,1,3
4636490,means,9,a,det,0,8
4636572,minutes,8,a,det,0,6
4636575,minutes,8,another,det,0,6
4636743,aneurysm,12,a,det,0,10
4636744,months,12,a,det,0,10
4636752,cracks,5,a,det,0,3
4637120,humans,45,a,det,0,43
4637177,minutes,8,another,det,0,6
4637275,occasions,13,a,det,0,11
4637361,drinks,24,a,det,0,22
4637453,stadiums,24,a,compound,0,23
4637454,standards,14,a,compound,0,13
4637645,cousins,19,a,quantmod,1,17
4637869,excuses,11,a,quantmod,1,9
4637960,attempts,26,a,det,1,22
4638191,women,25,a,quantmod,1,23
4638630,dogs,3,a,det,0,0
4638731,steps,8,a,det,0,6
4639290,km,18,a,det,0,16
4639357,chips,5,a,quantmod,1,2
4639363,cones,7,a,det,0,5
4639455,chips,16,a,quantmod,2,12
4639666,bits,7,a,quantmod,1,4
4639697,hours,16,a,quantmod,1,14
4639758,specifies,5,a,det,0,3
4640388,sweets,5,a,det,0,3
4640445,blots,8,a,det,0,3
4640452,minutes,6,a,det,0,4
4640790,months,48,a,det,0,46
4640831,minutes,5,a,quantmod,1,3
4641263,packets,18,a,det,0,16
4641742,suspectjumps,2,a,det,0,1
4642260,vertebra,8,a,det,0,7
4642342,years,7,a,quantmod,1,5
4642527,minutes,12,a,quantmod,2,9
4642726,lots,30,an,det,0,28
4642755,points,10,a,quantmod,1,8
4643358,years,7,a,quantmod,1,5
4643562,questions,9,a,det,0,7
4643581,months,4,a,det,0,2
4643611,words,25,a,det,0,23
4643676,days,12,a,quantmod,1,10
4644062,minutes,3,a,det,0,1
4644185,people,14,another,det,0,12
4644627,days,23,a,quantmod,1,21
4644628,months,12,a,quantmod,1,10
4644728,minutes,4,a,det,0,2
4644973,pounds,48,a,quantmod,1,45
4644973,pounds,70,another,det,0,66
4645010,minutes,7,a,quantmod,1,5
4645178,years,19,a,quantmod,1,17
4645929,times,18,a,quantmod,2,16
4645943,people,12,a,quantmod,1,9
4646034,days,2,a,det,0,0
4646557,steps,10,a,det,0,8
4646996,aneurysm,7,a,det,0,5
4647058,days,2,a,det,0,0
4647063,months,2,a,det,0,0
4647388,hours,2,a,quantmod,1,0
4647394,hours,2,a,quantmod,1,0
4647410,people,11,an,det,0,5
4647429,hands,8,a,det,0,7
4647756,dollars,2,a,quantmod,1,0
4647771,dollars,6,a,quantmod,1,4
4648379,times,6,a,det,0,4
4648545,days,7,a,quantmod,1,5
4649299,downstairs,15,a,det,0,12
4649431,persons,11,a,quantmod,1,9
4649843,weeks,28,a,det,0,26
4649905,things,4,a,det,0,2
4650316,hornets,9,a,det,0,7
4650387,minutes,11,a,det,0,8
4650437,folks,4,a,det,1,2
4650595,cases,20,another,det,0,17
4650616,times,7,a,quantmod,1,5
4650860,generations,8,an,det,1,5
4650979,problems,6,a,quantmod,1,4
4651205,blues,20,an,det,0,18
4651257,don't,6,a,det,2,2
4651282,men,25,an,det,0,17
4651660,days,38,a,det,0,36
4651776,men,26,a,quantmod,1,23
4651894,organizations,3,a,det,0,1
4652001,units,12,a,det,0,10
4652001,units,24,a,det,0,22
4652736,pounds,8,a,quantmod,1,6
4652924,months,2,a,det,0,0
4653243,complaints,12,a,det,0,9
4653374,puts,3,another,det,0,1
4653401,years,2,a,det,0,0
4653486,performances,8,a,det,1,5
4653642,crossroads,9,a,det,0,8
4653737,people,6,a,det,0,4
4653751,pylon,17,a,det,0,12
4653824,fights,5,a,det,0,3
4654000,pounds,27,a,quantmod,1,25
4654044,companies,4,another,det,0,2
4654551,blues,19,an,det,0,17
4654621,days,10,a,quantmod,1,8
4655189,people,5,a,det,0,3
4655440,continuum,12,a,det,0,6
4655607,books,12,a,quantmod,1,9
4656130,vibrates,11,an,det,4,5
4656465,years,8,a,quantmod,1,6
4656591,shows,15,a,det,0,11
4656680,people,7,a,det,0,6
4657142,things,21,a,quantmod,1,18
4657299,months,18,a,det,0,16
4657493,lyre,12,a,det,0,11
4657928,rings,3,another,det,0,1
4657931,months,3,a,quantmod,1,1
4658064,awards,14,a,quantmod,1,11
4658093,roles,23,a,det,0,21
4658274,ideas,11,a,det,0,8
4658286,years,26,a,quantmod,1,24
4658593,people,13,a,det,0,12
4658601,years,14,a,quantmod,1,10
4658608,people,8,a,det,0,7
4658670,minutes,5,a,quantmod,2,2
4658754,people,9,a,quantmod,1,6
4658756,writers,9,a,quantmod,1,6
4658769,sources,11,a,quantmod,1,8
4659357,people,5,a,quantmod,1,3
4659478,things,2,a,quantmod,1,0
4659534,eateries,59,a,det,2,6
4659725,rituals,8,a,quantmod,1,6
4659786,years,5,a,det,0,3
4660188,beans,5,a,det,2,2
4660399,Sainsburys,9,a,det,0,7
4660537,members,13,a,det,0,11
4660819,Indians,10,a,det,0,8
4661083,years,8,a,det,0,6
4661197,lens,16,a,det,0,14
4661470,papers,3,a,det,0,0
4661541,hours,5,a,det,0,2
4661713,albums,12,another,det,0,7
4661764,pounds,9,a,det,0,5
4662387,receivers,19,an,det,0,17
4662540,bucks,8,a,quantmod,1,6
4662623,pounds,28,a,quantmod,2,25
4662711,pounds,8,a,quantmod,1,5
4662850,pounds,27,a,quantmod,1,22
4663068,pounds,5,a,quantmod,1,3
4663418,hours,9,a,quantmod,1,7
4663464,flowers,7,a,quantmod,1,5
4663542,ogre,6,a,det,0,4
4663673,issues,8,an,det,0,7
4663865,months,12,a,det,0,10
4663925,interruptions,11,a,quantmod,1,8
4664041,ships,9,a,quantmod,1,5
4664298,hours,13,an,det,0,8
4664317,rabbits,32,a,det,0,29
4664318,raids,3,a,det,0,1
4664318,rabbits,12,a,quantmod,1,9
4664327,rabbits,25,a,quantmod,1,22
4664536,pounds,11,a,quantmod,2,4
4664987,ladies,4,a,det,0,3
4664991,people,23,a,quantmod,1,21
4665103,centimeters,7,a,det,0,5
4665586,dolmen,1,a,det,0,0
4665817,pounds,13,a,quantmod,1,11
4665919,clips,7,a,det,0,4
4665975,days,2,a,det,0,0
4666059,thanks,9,a,det,0,4
4666168,years,4,an,det,0,0
4666214,seats,23,a,quantmod,2,20
4666268,words,32,a,det,0,30
4666281,months,25,a,det,0,23
4666307,words,26,a,det,0,23
4666581,laboratories,11,a,det,0,6
4666703,words,6,a,det,0,4
4666968,pounds,16,a,det,0,13
4667041,days,2,a,det,0,0
4667074,priorities,15,a,poss,0,13
4667371,courts,5,a,det,0,1
4667373,judges,31,another,det,0,30
4667541,persons,14,a,det,0,13
4667723,moments,15,a,quantmod,1,13
4667902,people,12,a,det,0,9
4667919,people,28,a,quantmod,1,25
4668151,loads,6,a,det,0,4
4669085,children,5,a,det,0,4
4669108,things,27,a,det,0,25
4669230,Champneys,11,a,det,0,10
4669949,Organizations,12,a,det,0,5
4670166,years,5,a,quantmod,1,3
4670397,years,15,a,det,0,13
4670666,embers,3,a,det,0,0
4670790,men,10,a,quantmod,1,7
4670987,children,7,a,det,0,6
4671047,bittles,6,a,det,1,2
4671219,things,41,a,quantmod,1,38
4671319,shillings,35,a,det,0,33
4671780,grades,12,a,det,0,11
4671979,minutes,2,a,det,0,0
4672577,radians,28,a,det,0,23
4672821,Champneys,1,a,det,0,0
4672840,cities,18,a,det,0,15
4673209,people,6,a,det,0,3
4673368,days,4,a,det,0,2
4673598,people,4,a,det,0,3
4673823,words,11,a,quantmod,1,9
4673908,miles,8,a,quantmod,1,6
4674006,words,14,a,det,0,12
4674193,labels,25,a,nmod,0,18
4674316,minutes,4,a,quantmod,1,2
4674589,things,6,a,quantmod,1,4
4674960,asteroids,3,a,compound,1,0
4674960,shortwards,24,a,det,0,20
4674964,asteroids,3,a,compound,1,0
4675004,wages,11,a,det,1,8
4675183,people,6,a,quantmod,1,4
4675201,players,11,a,det,0,9
4675767,questions,10,a,quantmod,1,8
4675938,years,3,a,det,0,1
4675939,stores,16,a,quantmod,1,14
4676033,species,4,a,det,0,2
4676053,lots,5,a,det,0,4
4676204,people,13,a,quantmod,1,9
4676327,applications,68,a,det,0,66
4676329,Moslems,19,a,quantmod,1,17
4676374,days,16,a,det,0,14
4677144,reports,5,a,det,1,3
4677919,Champneys,5,a,det,0,3
4678135,Champneys,12,a,det,0,11
4678217,weeks,13,a,det,0,11
4678632,years,5,another,det,0,3
4678798,minutes,2,a,det,0,0
4678887,days,12,a,quantmod,1,10
4679056,months,9,a,det,0,7
4679092,years,5,a,det,0,2
4679248,years,7,another,det,0,5
4679268,politicians,14,a,quantmod,1,12
4679929,months,2,a,det,0,0
4679948,experiences,2,a,det,0,0
4680077,years,6,a,quantmod,1,4
4680251,potatoes,4,a,det,1,2
4680263,others,14,a,quantmod,1,10
4680277,stones,6,a,det,1,3
4680591,oscillates,4,a,det,0,0
4680753,weeks,13,a,quantmod,2,11
4680902,species,11,an,det,0,7
4680938,species,2,a,det,0,0
4681116,years,6,a,quantmod,1,4
4681197,months,3,a,det,0,1
4681334,years,35,a,quantmod,2,33
4681432,volumes,10,a,det,2,4
4681593,species,2,a,det,0,0
4681635,years,7,a,quantmod,1,5
4681812,years,5,a,quantmod,1,3
4681813,species,2,a,det,0,0
4681908,soloists,159,a,quantmod,1,157
4681919,titles,36,a,quantmod,1,34
4682078,weeks,11,a,quantmod,1,8
4682091,parameters,11,a,det,0,9
4682248,weeks,9,a,quantmod,1,6
4682397,years,3,a,det,0,1
4682408,channels,47,a,det,0,43
4682595,means,22,an,det,0,20
4682691,names,14,a,quantmod,1,10
4682801,swords,7,a,det,0,3
4682949,-12,4,a,det,0,3
4683112,Children,21,a,det,0,19
4683179,Children,7,a,compound,1,5
4683399,examples,6,a,quantmod,2,3
4683443,nineties,15,an,det,0,13
4683453,points,14,a,quantmod,1,12
4683561,kinds,5,a,quantmod,1,3
4683728,times,19,a,det,0,16
4683762,times,3,a,det,0,2
4683995,women,13,a,det,0,12
4684280,calories,13,a,quantmod,3,10
4684337,dollars,12,a,quantmod,2,8
4684346,dollars,10,a,quantmod,1,8
4684675,weeks,12,a,det,1,10
4684942,dollars,7,a,det,0,5
4685311,times,4,a,quantmod,1,2
4685392,dollars,3,a,quantmod,1,1
4685458,learns,18,a,det,0,14
4685730,dollars,7,a,quantmod,1,5
4685888,widows,7,a,quantmod,1,4
4686164,newspapers,10,a,quantmod,1,8
4686751,people,12,a,quantmod,1,10
4686761,comforts,10,a,det,0,7
4686880,inches,9,a,quantmod,1,7
4687370,lives,4,a,quantmod,1,2
4687437,people,3,a,det,0,1
4687437,people,8,a,det,0,6
4687510,games,19,a,det,0,17
4687740,teams,7,a,det,0,4
4687772,games,14,a,det,0,12
4687781,dollars,6,a,quantmod,1,2
4687782,dollars,4,a,quantmod,1,0
4687984,anonyme,5,a,det,0,3
4688020,meetings,3,an,det,0,1
4688153,schemes,14,a,quantmod,1,12
4688199,people,4,a,det,0,1
4688366,people,16,a,quantmod,1,14
4688451,schemes,9,a,det,2,5
4688517,expectations,16,an,det,1,12
4688721,years,2,a,det,0,0
4688825,pianos,16,a,det,0,13
4688864,pieces,7,a,det,0,4
4689439,stretches,6,a,det,0,3
4689596,miles,5,a,quantmod,1,3
4689821,minutes,9,a,det,0,7
4689943,dollars,4,a,quantmod,1,2
4690132,checks,3,a,quantmod,1,1
4690214,miles,49,a,quantmod,2,47
4690448,whitecaps,11,a,quantmod,1,9
4690496,changes,12,a,det,3,5
4690524,broccoli,7,a,det,2,3
4690565,tables,5,a,quantmod,1,0
4690649,methods,2,a,det,0,0
4691015,frys,5,a,det,0,2
4691247,places,17,a,quantmod,1,14
4691325,points,19,an,det,0,13
4691393,swords,4,a,det,0,2
4691447,weeks,22,a,det,0,20
4691509,frys,7,a,quantmod,1,3
4691542,rounds,6,a,quantmod,1,4
4691629,years,15,a,quantmod,1,12
4691640,rotates,5,a,det,1,0
4691896,jumpers,6,a,det,0,4
4692217,weeks,13,a,det,0,11
4692264,minutes,20,a,det,0,18
4692358,days,2,a,det,0,0
4692441,inches,19,a,quantmod,1,17
4693322,words,14,a,det,0,12
4693486,options,6,a,det,0,4
4693700,months,16,a,quantmod,1,14
4694149,shifts,3,an,det,0,0
4694266,months,8,a,det,0,6
4694970,manners,4,a,det,0,2
4695036,sources,33,a,quantmod,1,31
4695052,days,5,a,quantmod,1,3
4695093,months,11,a,det,0,9
4695520,months,5,a,det,0,3
4695624,opiorphin,7,a,det,0,3
4695964,dogs,9,an,det,0,6
4696010,colleagues,34,a,quantmod,1,32
4696869,shows,19,a,quantmod,1,17
4697001,miles,17,a,quantmod,1,15
4697016,miles,3,a,det,0,1
4697038,years,4,a,quantmod,1,2
4697126,franchises,22,a,quantmod,1,20
4697288,seconds,3,a,det,0,1
4697480,outs,14,a,det,0,10
4697538,steps,6,a,quantmod,1,4
4697540,approaches,12,a,det,0,10
4697699,spears,14,a,det,0,13
4697812,women,6,a,det,0,5
4698005,pounds,34,a,quantmod,2,31
4698108,browsers,22,a,quantmod,1,20
4698216,pounds,51,a,quantmod,1,49
4698266,browsers,12,a,det,0,10
4698295,people,34,a,quantmod,1,31
4698369,pounds,61,a,quantmod,1,59
4698423,factories,14,a,quantmod,1,12
4698459,copies,25,a,quantmod,1,20
4698491,widgets,27,a,det,0,24
4698491,defaults,43,a,det,0,40
4698552,months,10,a,det,0,5
4698585,pounds,99,a,quantmod,2,96
4698650,children,14,a,quantmod,1,12
4698667,children,8,a,quantmod,1,4
4698670,years,10,another,det,0,8
4698683,children,5,a,quantmod,1,3
4698804,miles,13,a,det,0,10
4698874,thanks,22,a,det,0,20
4698901,children,16,another,det,0,13
4698902,pounds,17,a,quantmod,1,12
4698902,pounds,35,a,quantmod,1,30
4698908,workers,18,a,quantmod,1,13
4698932,sheddings,3,a,det,0,1
4699012,elections,16,a,det,0,13
4699033,comrades,20,a,quantmod,1,18
4699345,situations,26,a,det,0,22
4699488,arrows,5,an,det,0,2
4699501,fuses,9,a,det,2,3
4699801,programmes,35,a,det,0,32
4699980,minutes,8,a,quantmod,1,6
4700146,cases,21,a,det,0,18
4700262,means,6,a,det,0,3
4700408,people,5,a,quantmod,1,3
4700423,weeks,13,a,det,0,11
4700446,hours,5,a,det,0,3
4700466,services,26,a,det,0,17
4700475,rates,17,a,quantmod,2,12
4700535,moments,7,a,quantmod,1,5
4700854,pounds,17,an,det,0,12
4700985,species,4,a,det,0,2
4700998,minutes,11,a,det,0,9
4701032,things,16,a,det,0,10
4701182,pounds,16,an,det,0,11
4701511,years,12,a,det,0,7
4701566,pounds,11,an,det,0,6
4701843,performances,2,another,det,0,0
4701988,axioms,9,a,det,0,7
4702029,pounds,60,a,quantmod,1,55
4702054,shillings,3,a,quantmod,1,1
4702244,dinners,4,a,quantmod,1,1
4702309,gods,6,a,det,0,4
4702600,weeks,3,a,det,0,1
4703131,faces,30,a,det,2,27
4703233,Iraqis,7,an,det,0,0
4703492,days,5,a,quantmod,1,3
4703537,months,11,a,det,0,9
4703579,species,17,a,det,0,16
4703726,seconds,11,a,quantmod,1,9
4704187,breeders,5,a,det,0,4
4704331,hours,6,a,quantmod,1,4
4704423,times,11,a,quantmod,1,9
4704470,pounds,56,a,quantmod,1,49
4704884,times,13,another,det,0,11
4705025,weeks,23,a,det,0,21
4705119,apples,9,a,quantmod,1,7
4705284,judges,7,a,det,0,5
4705298,cm,11,an,det,0,9
4705530,breaks,4,a,det,0,1
4705721,miles,17,a,quantmod,1,15
4705734,miles,3,a,det,0,1
4705865,weeks,8,a,det,0,6
4706043,movies,5,a,quantmod,1,3
4706375,minutes,5,a,quantmod,1,3
4706412,humans,4,a,quantmod,1,2
4706528,questions,10,a,det,0,8
4706528,minutes,22,a,quantmod,1,20
4706601,kids,17,a,det,1,14
4706724,seats,12,a,quantmod,1,10
4706958,years,3,another,det,0,1
4707398,years,10,another,det,0,8
4707484,yards,10,a,quantmod,1,8
4707559,presentations,20,a,quantmod,1,17
4707637,sheddings,3,a,det,0,1
4707753,men,2,a,quantmod,1,0
4707856,words,26,a,quantmod,1,24
4708530,limbs,51,a,det,0,49
4708599,members,20,a,quantmod,1,18
4708699,butterflies,63,a,det,2,60
4709108,copies,6,a,quantmod,1,4
4709172,practices,15,a,det,0,13
4709641,years,4,a,quantmod,1,2
4710276,groups,6,a,det,0,3
4710341,lyre,17,a,det,0,16
4710486,Mexican,5,a,det,0,3
4710617,years,4,a,quantmod,1,2
4711172,dinners,5,a,quantmod,1,2
4711235,species,68,a,det,0,67
4711494,words,25,a,det,0,23
4712076,boys,8,an,det,0,5
4712120,words,31,a,det,4,10
4712267,days,5,a,quantmod,1,3
4712322,months,3,a,det,0,1
4712604,years,12,a,quantmod,1,10
4712905,words,22,a,quantmod,1,20
4712985,processes,12,a,quantmod,1,9
4712987,words,38,a,quantmod,1,36
4712991,weeks,11,a,det,0,9
4712995,months,6,a,det,0,4
4713041,times,25,a,det,0,23
4713564,votes,4,an,det,0,1
4713692,miles,8,a,det,0,5
4713771,miles,3,a,quantmod,1,1
4714078,miles,5,a,quantmod,1,3
4714148,years,63,another,det,0,61
4714302,delegates,23,a,quantmod,1,21
4714445,years,213,a,quantmod,2,211
4714446,opportunities,12,a,det,0,11
4714451,homes,42,another,poss,0,40
4714568,months,22,a,quantmod,2,14
4714764,grams,17,a,quantmod,1,15
4714794,miles,13,a,quantmod,1,11
4714900,jobs,33,another,det,0,28
4714940,pence,13,a,det,0,10
4715147,jobs,19,a,det,1,8
4715321,duties,17,a,det,0,12
4715403,tournaments,26,a,quantmod,1,22
4715538,cuts,23,a,compound,1,15
4715632,years,10,another,det,0,8
4715771,eyes,8,a,det,1,5
4715887,sheddings,3,a,det,0,1
4716066,movies,6,a,det,0,3
4716094,pits,13,a,quantmod,1,9
4716094,pits,23,a,quantmod,1,19
4716108,members,5,a,quantmod,1,3
4716144,columns,22,a,quantmod,1,19
4716224,days,16,a,det,0,12
4716237,pounds,15,a,quantmod,1,10
4716655,people,7,a,quantmod,1,5
4716730,people,42,a,quantmod,1,40
4716805,months,10,a,det,0,8
4716954,feet,9,a,det,1,6
4717026,days,10,a,quantmod,1,8
4717378,committees,29,a,quantmod,1,27
4717393,modes,33,a,det,0,30
4717403,corners,19,a,det,0,17
4717476,minutes,9,a,quantmod,1,7
4717629,organisations,46,a,quantmod,1,44
4717725,resistors,13,a,quantmod,1,11
4717951,years,30,a,det,0,28
4718118,years,2,a,det,0,0
4718279,copies,8,a,quantmod,1,6
4718290,minutes,8,a,quantmod,1,6
4718371,plays,14,a,det,0,12
4718400,wagons,14,an,det,2,0
4718475,years,37,a,det,0,33
4718774,pounds,59,a,quantmod,1,57
4719232,regulations,9,a,det,0,7
4719255,sides,22,a,compound,0,20
4719261,sides,17,a,compound,0,15
4719374,miles,8,a,quantmod,1,6
4719483,mutations,6,a,det,0,3
4719560,minutes,3,a,quantmod,1,1
4719564,minutes,3,a,quantmod,1,1
4719757,feet,2,a,det,0,0
4720131,RNAs,10,a,det,0,7
4720156,517b,15,a,det,0,11
4720223,minutes,9,a,quantmod,1,7
4720244,countries,3,a,det,0,1
4720294,years,4,a,quantmod,1,2
4720315,papers,6,a,quantmod,1,3
4720634,octaves,9,a,quantmod,2,7
4720759,people,13,a,det,0,11
4720840,stops,3,an,det,0,1
4720847,months,34,a,det,0,32
4720858,bracelets,10,a,det,3,2
4720941,acids,7,a,quantmod,1,4
4721193,reasons,6,a,quantmod,1,4
4721220,minutes,9,a,quantmod,1,7
4721279,minutes,7,a,quantmod,1,5
4721324,pounds,12,a,quantmod,1,7
4721327,feet,5,a,det,0,2
4721442,Fé,12,a,det,0,8
4721458,people,10,a,quantmod,1,8
4721699,Mercedes,31,a,quantmod,1,29
4721731,months,6,a,det,1,4
4721838,bucks,5,a,quantmod,1,3
4721956,pence,12,a,det,0,9
4722434,inserts,2,a,det,0,0
4722451,ways,6,a,quantmod,1,4
4722781,things,5,a,det,0,2
4723052,is--,10,a,det,0,9
4723322,years,7,a,quantmod,1,5
4723381,Independents,20,an,det,0,16
4723477,Christians,8,an,det,0,2
4723966,activists,6,a,det,0,3
4723967,subspecies,7,a,det,0,6
4724146,species,30,a,det,0,28
4724156,hands,10,a,det,0,8
4724302,islands,17,a,quantmod,1,15
4724397,places,2,a,det,0,0
4724717,minutes,4,a,quantmod,1,1
4724810,species,27,a,det,0,25
4724826,scalps,7,a,quantmod,1,3
4725223,years,2,a,det,0,0
4725293,miles,10,a,det,0,8
4725336,brands,16,a,det,0,14
4725336,speedos,19,a,det,0,18
4725336,paints,25,a,det,0,21
4725411,speedos,10,a,det,0,9
4725580,ways,5,a,det,0,4
4725674,owie,5,an,det,0,4
4725945,years,6,a,quantmod,2,4
4726104,Associations,14,a,det,0,5
4726105,minutes,7,a,quantmod,1,5
4726115,minutes,3,a,quantmod,1,1
4726127,examples,45,a,quantmod,1,43
