sentence_idx,verb,noun,nv_dep,numeral
3883902,presupposes,questions,pobj,two
3884004,is,districts,conj,three
3884108,'s,dwellings,dobj,eleven
3884108,'s,dwellings,dobj,eleven
3884108,was,dwellings,npadvmod,hundred
3884108,remains,dwellings,npadvmod,hundred
3884195,is,dwellings,pobj,hundred
3884279,is,dwellings,dobj,ten
3884279,is,dwellings,conj,twenty
3884343,was,strategies,pobj,two
3884385,is,commitments,attr,twenty
3884433,is,people,pobj,"400,000"
3884456,was,days,pobj,"44,730"
3884677,was,years,npadvmod,26
3884694,is,completions,dobj,nineteen
3884757,is,dwellings,nsubjpass,hundred
3884757,is,months,npadvmod,six
3884777,'s,dwellings,pobj,hundred
3884777,'s,dwellings,conj,hundred
3884779,has,accommodations,dobj,1500
3884779,has,patients,pobj,1500
3884782,'m,years,pobj,thirteen
3884789,was,years,pobj,thirteen
3884795,is,years,pobj,thirteen
3884795,is,dwellings,pobj,hundred
3884865,was,people,dobj,thirty
3884890,includes,stories,dobj,six
3884890,includes,rooms,conj,132
3884890,includes,bathrooms,conj,35
3884890,includes,doors,appos,412
3884890,includes,windows,conj,147
3884890,includes,fireplaces,conj,eight
3884890,includes,staircases,appos,eight
3884890,includes,elevators,appos,three
3884890,includes,chefs,conj,five
3884891,receives,visitors,dobj,"30,000"
3884902,is,windfalls,nsubj,nineteen
3884902,is,eighties,compound,nineteen
3884902,was,windfalls,nsubj,nineteen
3884902,was,eighties,compound,nineteen
3884908,is,dwellings,pobj,hundred
3884910,'s,acres,conj,hundred
3884910,'s,houses,pobj,hundred
3884916,is,terms,pobj,one
3884916,is,figures,pobj,one
3884916,is,dwellings,pobj,fifty
3884916,is,dwellings,pobj,fifty
3884916,is,terms,pobj,one
3884916,is,figures,pobj,one
3884916,is,dwellings,pobj,fifty
3884922,includes,bedrooms,conj,two
3884929,holds,employees,pobj,50
3884939,is,tables,pobj,eight
3884939,is,tables,pobj,eight
3884939,is,counts,pobj,two
3885023,is,dwellings,pobj,nine
3885023,is,dwellings,dobj,hundred
3885023,is,dwellings,pobj,thousand
3885023,compares,dwellings,pobj,thousand
3885028,was,words,attr,seven
3885108,is,needs,pobj,hundred
3885108,leaves,dwellings,pobj,hundred
3885108,leaves,years,pobj,thirteen
3885108,has,figures,dobj,hundred
3885108,has,dwellings,pobj,hundred
3885108,has,years,pobj,thirteen
3885163,wishes,comments,pobj,few
3885200,was,hurricanes,pobj,5
3885238,is,dwellings,nsubj,hundred
3885238,is,districts,pobj,four
3885307,runs,americans,pobj,few
3885378,is,inches,attr,34
3885378,is,centimeters,appos,84
3885407,has,strings,dobj,four
3885625,was,people,attr,million
3885633,is,people,pobj,million
3885633,has,people,pobj,million
3885721,has,provinces,dobj,seven
3885722,has,districts,dobj,14
3885737,has,holidays,dobj,36
3885783,is,years,pobj,five
3885783,is,comprises,nsubj,five
3885783,is,councils,conj,five
3885783,is,councils,dobj,six
3885792,'s,authorities,nsubj,six
3885804,seems,reports,nsubjpass,two
3885851,has,people,pobj,792.000
3885855,rises,feet,npadvmod,20
3885892,'s,terms,pobj,two
3885939,'s,dwellings,pobj,thousand
3885986,has,provinces,dobj,8
3886010,makes,people,pobj,thousand
3886010,needs,people,pobj,thousand
3886018,was,dollars,dobj,million
3886041,'s,people,nsubj,thousand
3886041,'s,dwellings,attr,hundred
3886071,was,olympics,pobj,2010
3886112,is,minutes,attr,five
3886254,justifies,dwellings,appos,hundred
3886254,justifies,people,pobj,hundred
3886331,was,statements,attr,one
3886331,'s,settlements,nsubj,thousand
3886331,'s,houses,pobj,thousand
3886331,'s,people,nsubj,thousand
3886331,appears,houses,attr,thousand
3886331,is,houses,attr,thousand
3886331,'s,people,attr,thousand
3886331,'s,people,attr,thousand
3886335,is,people,pobj,"705,244"
3886346,has,teams,dobj,four
3886348,has,universities,dobj,four
3886354,has,rivers,dobj,four
3886358,was,degrees,attr,42
3886358,was,degrees,attr,42
3886372,was,rivers,nsubj,two
3886372,is,rivers,nsubj,two
3886405,was,grounds,pobj,hundred
3886405,was,dwellings,pobj,hundred
3886405,squares,grounds,pobj,hundred
3886405,squares,dwellings,pobj,hundred
3886411,is,roads,nsubj,two
3886448,defines,bytes,attr,1000
3886449,is,bytes,pobj,"1,024"
3886461,is,bits,attr,eight
3886488,uses,bits,dobj,8
3886489,is,bits,dobj,seven
3886489,uses,bits,dobj,seven
3886490,uses,bits,dobj,8
3886509,is,bits,pobj,eight
3886547,gets,days,pobj,thirty
3886564,is,bytes,attr,"1,000,000"
3886564,is,bits,attr,"1,000,000"
3886564,is,bytes,conj,"125,000"
3886564,is,bytes,attr,"1,000,000"
3886564,is,bits,attr,"1,000,000"
3886564,is,bytes,conj,"125,000"
3886564,is,bits,attr,"1,000,000"
3886564,is,bytes,conj,"125,000"
3886596,is,bytes,attr,1024
3886596,is,bytes,attr,1024
3886596,is,bytes,attr,1000
3886664,is,kilometres,attr,"300,000"
3886674,is,beings,pobj,"40,000"
3886674,is,beings,pobj,"40,000"
3886743,helps,things,dobj,two
3886950,'s,minutes,dobj,five
3887065,is,communes,pobj,295
3887065,is,inhabitants,pobj,"382,590"
3887075,is,cantons,pobj,six
3887132,was,winds,pobj,175
3887132,was,miles,pobj,175
3887233,is,years,npadvmod,1
3887354,'s,days,pobj,two
3887479,is,kilometres,dobj,million
3887582,'s,winders,attr,five
3887809,is,children,conj,seven
3888303,was,hours,pobj,two
3888771,has,stages,dobj,four
3888801,has,stages,dobj,four
3888851,is,times,npadvmod,15
3888872,joins,atoms,pobj,six
3888918,is,countries,pobj,three
3889093,was,years,npadvmod,three
3889114,is,non,pobj,two
3889389,introduces,worlds,dobj,two
3889405,meets,people,dobj,two
3889410,is,children,pobj,seven
3889434,gives,books,pobj,seven
3889434,is,books,pobj,seven
3889590,was,sales,dobj,million
3889632,was,singles,pobj,three
3889789,is,sales,pobj,one
3889825,was,collaborations,dobj,four
3889937,is,years,pobj,two
3889939,'s,years,npadvmod,15
3889996,is,parts,pobj,two
3889996,is,books,pobj,two
3890014,is,parts,pobj,two
3890014,is,books,pobj,two
3890058,was,degrees,attr,96
3890112,lies,feet,npadvmod,twenty
3890117,has,people,dobj,million
3890140,is,people,dep,four
3890140,is,tenths,nsubj,nine
3890292,was,regions,dobj,three
3890444,has,kilometres,pobj,"551,695"
3890444,is,kilometres,pobj,"551,695"
3890444,is,persons,attr,109.8
3890461,is,persons,attr,"10,292"
3890463,is,persons,attr,3.8
3890466,is,persons,pobj,"16,620"
3890467,is,persons,dobj,0.03
3890467,has,persons,dobj,0.03
3890553,says,forces,nsubjpass,three
3890553,says,forces,npadvmod,three
3890622,notes,varieties,dobj,eighteen
3890981,becomes,people,nsubj,one
3891107,varies,meters,attr,1854
3891107,is,meters,attr,1854
3891183,is,people,attr,million
3891294,is,studies,nsubj,one
3891297,leaves,words,pobj,two
3891515,says,goods,dobj,few
3891515,results,goods,dobj,few
3891571,leads,bunches,pobj,"17,000,000"
3891580,affects,lives,dobj,15
3891580,affects,lives,dobj,15
3891581,has,adults,pobj,fifty
3891621,owns,acres,dobj,"60,000"
3892201,ranges,peaks,pobj,thousand
3892201,ranges,feet,pobj,thousand
3892219,was,places,pobj,three
3892390,is,gigabytes,attr,1000
3892391,is,megabytes,nsubj,thousand
3892391,is,bytes,attr,million
3892391,is,bytes,attr,billion
3892391,is,megabytes,nsubj,thousand
3892391,is,bytes,attr,million
3892391,is,bytes,attr,billion
3892391,means,bytes,attr,billion
3892391,is,bytes,attr,billion
3892392,is,gigabytes,attr,thousand
3892414,is,days,nmod,five
3892415,is,days,attr,seven
3892485,'s,years,dobj,14
3892518,is,years,nsubj,14
3892526,learns,ships,dobj,100
3892526,has,ships,dobj,100
3892673,was,pounds,attr,six
3892764,holds,acres,dobj,"852,650"
3893073,is,hours,npadvmod,eighteen
3893098,'s,rupees,attr,800
3893101,'s,rupees,attr,900
3893103,is,fruits,pobj,few
3893104,says,rupees,dobj,1000
3893117,knows,rupees,nsubj,2000
3893125,'s,months,pobj,two
3893148,is,episodes,pobj,"14,488"
3893223,has,holes,dobj,seven
3893223,has,fingers,pobj,seven
3893248,is,parts,pobj,three
3893332,is,decades,pobj,few
3893378,is,cents,nsubj,ten
3893474,is,minutes,pobj,few
3893493,ranks,years,pobj,100
3893493,ranks,movies,dobj,100
3893508,has,people,pobj,million
3893541,was,pounds,attr,hundred
3893608,takes,hours,dobj,thirty
3893672,was,pounds,npadvmod,eight
3893686,contains,inches,dobj,12
3893687,is,centimetres,pobj,30.48
3893697,was,days,npadvmod,five
3893728,means,feet,attr,5
3893728,means,inches,conj,11
3893728,means,centimeters,conj,180
3893728,is,feet,attr,5
3893728,is,inches,conj,11
3893728,is,centimeters,conj,180
3893745,'s,inches,attr,six
3893758,'s,inches,attr,seven
3893802,was,months,npadvmod,2
3893840,is,feet,attr,"22,205"
3893840,is,meters,appos,"6,768"
3893851,was,people,dobj,"17,000"
3893978,is,attendances,pobj,"80,000"
3893978,is,people,pobj,"80,000"
3893978,is,matches,pobj,"100,000"
3893978,is,crowds,conj,"100,000"
3893978,is,people,pobj,"100,000"
3893995,has,players,dobj,22
3893995,has,lists,pobj,40
3893995,has,players,pobj,40
3893995,has,players,dobj,18
3893995,has,centres,conj,3
3893995,has,backmen,conj,6
3893995,has,followers,conj,3
3894060,consists,quarters,pobj,4
3894060,consists,minutes,attr,20
3894082,is,points,npadvmod,6
3894104,is,years,npadvmod,four
3894202,is,miles,npadvmod,thirty
3894205,lies,miles,npadvmod,sixty
3894260,is,inhabitants,dobj,1000
3894260,has,inhabitants,dobj,1000
3894386,is,years,pobj,100
3894386,is,years,appos,100
3894386,is,thrills,nsubj,100
3894386,is,movies,pobj,100
3894436,'s,minutes,attr,15
3894482,spans,years,dobj,"3,000"
3894549,represents,bytes,dobj,1024
3894619,borders,states,dobj,two
3894620,borders,countries,dobj,two
3894670,trades,years,poss,three
3894778,is,weddings,dobj,two
3895083,is,times,pobj,one
3895083,is,killers,appos,one
3895083,murders,times,pobj,one
3895083,murders,killers,appos,one
3895209,has,supporters,dobj,million
3895209,has,countries,pobj,90
3895210,supports,projects,dobj,"15,000"
3895217,focuses,biomes,pobj,three
3895219,runs,projects,dobj,"1,200"
3895406,was,days,attr,nine
3895533,is,miles,npadvmod,twenty
3895722,has,cords,dobj,two
3895746,exists,years,npadvmod,million
3895756,affects,people,dobj,million
3895847,is,layers,pobj,two
3895928,is,days,pobj,few
3896028,is,bytes,attr,1024
3896092,was,miles,npadvmod,20
3896239,'s,tires,attr,two
3896281,uses,columns,dobj,two
3896281,uses,dots,pobj,six
3896310,has,parts,dobj,two
3896377,uses,cells,dobj,six
3896377,uses,dots,pobj,six
3896377,uses,columns,pobj,two
3896377,uses,dots,pobj,three
3896386,is,dots,pobj,two
3896386,is,cells,pobj,two
3896386,is,inches,attr,0.15
3896386,is,inches,conj,0.2
3896387,is,inches,attr,11
3896387,is,inches,pobj,11
3896387,is,cells,dobj,five
3896387,is,lines,conj,five
3896387,has,cells,dobj,five
3896387,has,lines,conj,five
3896397,represents,dots,dobj,4
3896470,allows,combinations,dobj,64
3896481,has,cells,dobj,two
3896511,is,cm,parataxis,28
3896511,is,cm,pobj,28
3896511,is,lines,pobj,five
3896511,is,characters,pobj,forty
3896511,has,lines,pobj,five
3896511,has,characters,pobj,forty
3896787,was,people,pobj,one
3896889,was,officers,pobj,three
3897091,learns,years,dobj,12
3897253,has,people,dobj,million
3897362,is,dollars,pobj,1000
3897425,has,tones,dobj,three
3897425,has,stops,conj,two
3897708,knows,mines,conj,one
3897875,is,feet,npadvmod,40
3897935,is,requirements,nsubj,4
3897935,is,pairs,appos,4
3897935,is,pairs,conj,2
3897935,is,regions,dobj,two
3897958,holds,families,pobj,twenty
3898302,is,universities,pobj,three
3898827,'s,bucks,pobj,350
3899016,has,people,dobj,million
3899016,has,people,pobj,million
3899042,'s,windows,dobj,two
3899057,enumerates,tribes,dobj,21
3899172,requires,roads,pobj,few
3899180,takes,years,npadvmod,two
3899193,is,months,pobj,24
3899193,is,months,pobj,24
3899218,has,schools,dobj,three
3899218,has,stations,conj,two
3899388,is,months,pobj,two
3899388,is,months,conj,six
3899428,takes,cans,dobj,two
3899490,is,ones,nsubj,two
3899495,extends,miles,dobj,three
3899642,is,cans,dobj,two
3899645,is,packets,dobj,five
3899869,is,ways,pobj,two
3899869,is,areas,pobj,two
3899869,is,ways,pobj,two
3899869,is,areas,pobj,two
3899904,was,lines,dobj,eight
3899904,was,hours,dobj,eight
3899935,is,years,npadvmod,10
3899993,is,changes,pobj,few
3899993,has,changes,pobj,few
3900158,is,metres,attr,three
3900174,was,rebellions,dobj,two
3900301,has,sisters,dobj,two
3900409,is,times,npadvmod,three
3900409,is,minutes,conj,31
3900412,'s,minutes,conj,29
3900420,'s,minutes,attr,two
3900509,is,years,pobj,six
3900509,is,years,pobj,six
3900516,is,months,nsubj,60
3900516,is,years,attr,five
3900584,is,years,pobj,two
3900584,is,years,conj,three
3900584,is,years,pobj,two
3900614,was,people,attr,million
3900637,has,inhabitants,dobj,"215,000"
3900921,says,minutes,conj,31
3901199,has,seeds,dobj,30
3901199,has,centimeters,appos,30
3901199,has,kilograms,dobj,15
3901202,is,heights,dobj,70
3901202,is,meters,pobj,70
3901325,is,years,npadvmod,5000
3901622,is,vergees,appos,95
3901683,has,daughters,dobj,two
3901683,has,sons,conj,two
3901809,tells,things,dobj,one
3901809,tells,deviations,pobj,one
3901852,'s,hours,pobj,ten
3901869,'s,hours,attr,five
3901879,'s,hours,attr,seven
3901988,was,sources,pobj,few
3902003,applies,persons,pobj,one
3902114,was,years,npadvmod,few
3902353,makes,dollars,pobj,hundred
3902430,was,years,npadvmod,52
3902495,was,dogs,dobj,few
3902635,punishes,years,dobj,two
3902650,was,cookies,dobj,few
3902726,combines,stimuli,dobj,one
3902729,is,sets,pobj,two
3902729,happens,sets,pobj,two
3902729,tries,sets,pobj,two
3902765,imposes,dollars,pobj,hundred
3902776,is,months,pobj,4
3902776,is,months,npadvmod,5
3902801,comes,hours,pobj,two
3902842,was,years,npadvmod,14
3902955,is,departments,pobj,few
3902976,is,offerings,attr,141
3903034,has,options,nsubj,two
3903243,says,games,dobj,30
3903325,sounds,games,dobj,15
3903361,'s,husbands,attr,few
3903365,causes,plagues,nsubj,ten
3903470,was,kilometres,npadvmod,110
3903582,thinks,people,nsubj,"4,000"
3903710,'s,hours,pobj,few
3903766,is,centimeters,npadvmod,dozen
3903792,is,kilometers,attr,14.5
3903792,is,miles,appos,9
3903799,was,people,attr,1200
3903801,lives,people,attr,704
3904339,'s,hours,pobj,three
3904415,is,metres,pobj,"10,000"
3904415,is,metres,pobj,100
3904416,is,hectares,nsubj,100
3904417,has,hectares,pobj,200
3904417,has,kilometres,dobj,2
3904423,means,ares,dobj,100
3904425,is,metres,pobj,100
3904438,takes,hours,dobj,three
3904597,is,drums,pobj,one
3904775,is,people,pobj,two
3904827,'s,solicitors,pobj,two
3904909,is,subjects,pobj,85
3904913,contains,subjects,dobj,nine
3904964,is,°,appos,64.4
3905028,is,notes,dobj,two
3905195,has,children,dobj,three
3905259,is,meters,npadvmod,315
3905322,is,meters,pobj,1350
3905370,looks,questions,dobj,two
3905438,is,slides,pobj,few
3905539,is,places,pobj,few
3905576,is,bodies,pobj,two
3905576,is,leaders,pobj,two
3905873,has,weapons,dobj,two
3905891,has,settings,dobj,four
3905990,am,years,npadvmod,four
3906143,is,points,pobj,two
3906151,passes,points,pobj,two
3906151,passes,points,nsubj,two
3906151,turns,points,nsubj,two
3906184,appears,months,pobj,eighteen
3906297,eats,species,pobj,8000
3906397,has,nights,pobj,1001
3907028,'s,days,npadvmod,two
3907089,falls,years,npadvmod,ten
3907105,is,temperatures,pobj,30
3907105,is,degrees,pobj,30
3907123,was,amendments,appos,eight
3907131,refuses,months,nsubj,six
3907213,was,years,npadvmod,70
3907275,goes,months,pobj,three
3907388,was,films,pobj,1980s
3907412,comes,pounds,pobj,eight
3907456,was,dollars,pobj,hundred
3907877,'s,months,attr,few
3907981,is,cm,npadvmod,5
3907981,is,cm,npadvmod,4
3907981,is,cm,npadvmod,65
3907982,weighs,grams,dobj,250
3908009,is,centimetres,attr,five
3908044,is,people,pobj,two
3908225,needs,layers,dobj,three
3908307,was,people,attr,twelve
3908393,is,years,npadvmod,eighteen
3908412,is,provinces,pobj,ten
3908417,is,kilometers,npadvmod,60
3908417,is,miles,appos,37
3908533,was,layers,attr,six
3908611,has,members,dobj,five
3908994,is,weeks,pobj,10
3909158,has,patents,dobj,700
3909168,is,cm,pobj,2
3909170,is,metres,npadvmod,150
3909192,was,years,npadvmod,"13,000"
3909192,was,metres,npadvmod,60
3909199,is,years,npadvmod,"8,000"
3909233,has,species,dobj,"1,500"
3909323,includes,species,dobj,22
3909323,includes,species,conj,32
3909330,'s,weeks,pobj,10
3909339,'s,nights,npadvmod,70
3909360,'s,pennies,dobj,sixty
3909360,is,pennies,dobj,sixty
3909429,includes,types,dobj,thirteen
3909483,does,lots,nsubj,two
3909483,does,sets,appos,two
3909483,does,piles,appos,two
3909488,is,subjects,pobj,two
3909541,'s,times,npadvmod,two
3909714,lays,eggs,pobj,six
3909714,lays,days,pobj,thirty
3909714,sits,days,pobj,thirty
3909725,takes,years,dobj,three
3909726,takes,years,dobj,four
3909850,comes,kinds,pobj,three
3909904,says,months,npadvmod,few
3909998,has,seaports,dobj,two
3910006,has,districts,dobj,five
3910014,has,universities,dobj,26
3910057,has,ports,conj,two
3910070,'s,people,nsubj,three
3910118,maps,sounds,dobj,one
3910133,is,years,npadvmod,"2,500"
3910174,encapsulates,forces,pobj,two
3910241,has,students,dobj,million
3910241,is,students,dobj,million
3910241,is,tutorials,nsubj,"2,000"
3910291,looks,twelfths,nsubj,three
3910425,was,states,pobj,two
3910446,'s,people,attr,three
3910446,'s,people,attr,three
3910474,has,residents,dobj,"400,000"
3910530,is,floors,dobj,two
3910670,is,atoms,pobj,three
3910882,'s,people,pobj,twelve
3911027,is,women,attr,two
3911027,is,women,attr,two
3911223,has,bonds,dobj,one
3911287,is,productions,nsubj,1977
3911411,was,years,npadvmod,10
3911426,was,years,npadvmod,13
3911481,is,years,pobj,eight
3911527,'s,sixths,npadvmod,two
3911530,'s,pizzas,dobj,six
3911542,is,sixths,nsubj,two
3911587,'s,sixths,pobj,two
3911591,'s,pieces,pobj,two
3911591,'s,pieces,pobj,two
3911628,'s,twelfths,attr,two
3911628,'s,twelfths,dobj,four
3911634,s,twelfths,nsubj,four
3911634,s,sixths,appos,two
3911957,trails,arms,dobj,eight
3912054,is,stalkers,dobj,two
3912134,was,years,npadvmod,two
3912141,brings,pizzas,dobj,six
3912141,brings,pizzas,dobj,six
3912144,is,species,pobj,+
3912144,is,+,nummod,300
3912210,was,people,attr,four
3912210,was,pizzas,dobj,six
3912212,varies,lays,nsubj,"200,000"
3912212,varies,eggs,appos,"200,000"
3912243,was,kilometres,npadvmod,1.4
3912331,'s,people,attr,four
3912420,'s,pizzas,attr,two
3912541,is,octaves,pobj,four
3912541,is,octaves,npadvmod,two
3912541,is,octaves,npadvmod,two
3912544,shows,positions,nsubj,91
3912557,has,years,pobj,"5,000"
3912557,has,years,pobj,"5,000"
3912559,says,strings,dobj,five
3912644,touches,fingers,pobj,one
3912663,is,strings,dobj,two
3912663,is,strings,dobj,two
3912663,involves,strings,dobj,two
3912663,cups,strings,dobj,two
3912663,cups,strings,dobj,two
3912663,strums,strings,dobj,two
3912663,is,strings,dobj,two
3912663,is,strings,dobj,two
3912670,moves,strings,dobj,two
3912670,moves,strings,pobj,seven
3912832,is,minutes,npadvmod,22
3912859,is,views,attr,two
3912870,is,months,dobj,13
3912872,is,feet,attr,3
3912872,is,inches,appos,6.5
3912872,is,days,dobj,365
3912877,'s,people,pobj,four
3912877,ties,people,pobj,four
3912942,needs,relations,nsubj,seven
3912942,needs,strings,pobj,seven
3912984,loves,colors,dobj,four
3913079,has,miles,dobj,"251,000"
3913198,takes,values,dobj,five
3913198,takes,values,conj,eight
3913218,equals,sixths,dobj,three
3913223,is,features,dobj,three
3913224,makes,sixths,nsubj,three
3913369,lives,friends,npadvmod,few
3913518,is,cm,attr,3
3913528,is,cm,attr,20
3913532,has,sections,dobj,three
3913534,'s,twelfths,attr,four
3913540,'s,twelfths,nsubj,four
3913540,'s,twelfths,dobj,three
3913543,equals,twelfths,nsubj,three
3913599,'s,twelfths,attr,four
3913687,has,versions,dobj,two
