dep,idx,noun,verb
conj,1320551,Saabs,Cherry
conj,1320565,hours,is
conj,1320950,patches,mist
conj,1339028,people,benefit
conj,1340726,exams,exam
conj,1341504,respondents,sort
conj,1346084,lots,week
conj,1352640,laws,Newton
conj,1353982,halves,couple
conj,1354498,insurances,house
conj,1354527,pounds,estate
conj,1354600,pounds,account
conj,1354842,children,wife
conj,1354849,children,wife
conj,1361964,minutes,hour
conj,1363163,properties,ownership
conj,1365022,others,meeting
conj,1366320,men,sister
conj,1366342,daughters,son
conj,1366448,minutes,quarter
conj,1370355,words,word
conj,1372638,weeks,month
conj,1373637,years,E
conj,1373901,worries,is
conj,1374040,pounds,reduction
conj,1376232,hectares,is
conj,1378472,leaflets,donation
conj,1385011,blankets,bag
conj,1388493,words,title
conj,1389449,days,depends
conj,1390997,bodies,office
conj,1393380,individuals,Don
conj,1395379,terminals,battery
conj,1395830,marks,toothbrush
conj,1397785,people,adoption
conj,1398289,constables,sergeant
conj,1402098,generations,generation
conj,1402548,pounds,balance
conj,1403070,years,life
conj,1413049,letters,riddle
conj,1414797,packs,jar
conj,1416560,eggs,portion
conj,1422646,yards,mile
conj,1422717,cousins,son
conj,1422818,districts,Council
conj,1422823,hectares,allocation
conj,1423189,hectares,provision
conj,1424633,pounds,bank
conj,1424686,pounds,cetera
conj,1425531,times,word
conj,1426453,slices,chip
conj,1433110,pounds,work
conj,1433132,pounds,equivalent
conj,1435411,times,something
conj,1438779,men,John
conj,1452716,kids,Mum
conj,1453066,machines,machine
conj,1455455,spaces,space
conj,1456301,salaries,employee
conj,1471086,hours,hour
conj,1473365,seconds,habit
conj,1484718,weekends,trip
conj,1486786,times,environment
conj,1488537,days,pay
conj,1488538,days,wage
conj,1488559,children,wife
conj,1488610,months,cash
conj,1496326,bottles,wine
conj,1496818,weeks,jar
conj,1501216,cars,hearse
conj,1505876,loads,housework
conj,1507946,metres,speed
conj,1508156,types,epilepsy
conj,1508589,countries,proportion
conj,1509826,meetings,idea
conj,1523350,pounds,capacity
conj,1523368,pence,sum
conj,1523376,pence,sum
conj,1523378,pence,figure
conj,1524005,ladies,information
conj,1525725,dockers,driver
conj,1526129,files,file
conj,1529912,years,treatment
conj,1530050,pence,figure
conj,1530076,reports,was
conj,1530118,pence,sum
conj,1530125,pence,figure
conj,1530126,pence,figure
conj,1530127,pounds,O
conj,1530132,brackets,keeper
conj,1530340,pence,capacity
conj,1530411,shops,club
conj,1531714,chains,chain
conj,1531744,hoppers,tug
conj,1534164,thans,type
conj,1534598,prizes,scratch
conj,1546649,pence,pound
conj,1549732,pupils,class
conj,1552288,pounds,something
conj,1552853,figures,metre
conj,1559204,quarters,inch
conj,1560778,months,pound
conj,1561342,children,me
conj,1561476,members,force
conj,1561952,quid,quid
conj,1563513,years,year
conj,1563680,visitors,delegate
conj,1564030,years,year
conj,1566025,caps,shows
conj,1566181,pounds,set
conj,1569352,legs,sort
conj,1570034,girls,wife
conj,1580644,things,that
conj,1586266,chairs,table
conj,1593477,bedrooms,was
conj,1593491,brothers,daughter
conj,1594262,points,Report
conj,1599955,cans,bottle
conj,1616541,leagues,was
conj,1616610,children,wife
conj,1616839,slaves,horse
conj,1618317,maidens,woman
conj,1618453,sisters,bride
conj,1619172,sheep,calf
conj,1619390,children,wife
conj,1619937,ladies,mother
conj,1620134,children,John
conj,1620314,inches,creature
conj,1621617,arrows,case
conj,1621911,children,wife
conj,1622075,children,wife
conj,1622852,sons,wife
conj,1623561,wives,Pivi
conj,1623574,men,maiden
conj,1623741,mules,was
conj,1629212,sons,sheep
conj,1629472,girls,he
conj,1629620,rings,ball
conj,1630003,daughters,mother
conj,1630034,cakes,basin
conj,1630861,children,man
conj,1631124,steps,he
conj,1631294,horses,wife
conj,1631609,princes,was
conj,1632091,rocks,man
conj,1632442,onions,piece
conj,1632837,bushes,tree
conj,1633848,men,Arthur
conj,1635250,portions,dust
conj,1635706,Necks,is
conj,1636218,girls,wife
conj,1638224,days,year
conj,1639800,daughters,wife
conj,1640022,shillings,nothing
conj,1641586,sons,kingdom
conj,1641710,hands,body
conj,1644007,whelps,queen
conj,1644008,princes,queen
conj,1644010,lambs,sheep
conj,1644055,lambs,sheep
conj,1645373,sisters,Ivan
conj,1646253,brothers,King
conj,1647387,pots,was
conj,1649943,men,cable
conj,1651966,eggshells,handful
conj,1652087,cattle,lamb
conj,1654696,daughters,wife
conj,1656806,copies,Saturdays
conj,1656843,Cratchits,Peter
conj,1657294,boots,pair
conj,1659918,soldiers,Duke
conj,1659923,days,is
conj,1660495,marbles,nothing
conj,1661405,hermits,he
conj,1661414,hermits,he
conj,1661991,peals,was
conj,1663300,men,waggon
conj,1663810,women,Legree
conj,1663834,slaves,Legree
conj,1667452,pounds,that
conj,1668292,pounds,that
conj,1672809,counters,diagram
conj,1675458,hearts,rider
conj,1676020,boys,was
conj,1678516,chairs,bed
conj,1678538,sticks,nothing
conj,1678575,papers,heart
conj,1681872,Rs,nothing
conj,1682504,cats,cow
conj,1683411,voices,loses
conj,1683484,boys,woman
conj,1685351,cries,road
conj,1686405,towels,pan
conj,1687106,fiddlers,Cole
conj,1689377,croaks,crows
conj,1691424,girls,is
conj,1691817,women,man
conj,1693592,days,is
conj,1694323,hairs,tone
conj,1694734,bullets,leg
conj,1694979,spoons,pie
conj,1696225,professors,widow
conj,1697758,mellions,water
conj,1698078,things,coal
conj,1702825,kittens,cat
conj,1704566,boys,girl
conj,1704682,years,while
conj,1709638,aunts,papa
conj,1709984,quarters,length
conj,1710946,professors,has
conj,1711096,yards,paper
conj,1711937,years,day
conj,1713748,maids,brother
conj,1714273,cheeses,corn
conj,1714848,children,wife
conj,1715164,miles,is
conj,1722573,dollars,hat
conj,1722871,newcomers,class
conj,1724572,verses,question
conj,1725919,windows,ceiling
conj,1727546,times,time
conj,1731157,kinds,cake
conj,1731723,kinds,pie
conj,1732554,others,Andrews
conj,1734227,boys,that
conj,1737692,cats,Place
conj,1738355,daughters,hostess
conj,1738463,dogs,purring
conj,1739179,feathers,hat
conj,1739232,things,pie
conj,1739238,biscuits,helping
conj,1739756,incidents,sense
conj,1740159,maids,cook
conj,1740735,thirds,right
conj,1743235,chains,locket
conj,1752937,bills,bill
conj,1753428,times,her
conj,1763730,armchairs,cupboard
conj,1763746,candlesticks,tray
conj,1764661,girls,Campbell
conj,1764782,men,woman
conj,1769126,steps,harbour
conj,1770763,months,work
conj,1770778,children,herself
conj,1773239,hearts,me
conj,1774183,sons,husband
conj,1776573,bedrooms,room
conj,1779583,cats,Samuel
conj,1781206,Winds,province
conj,1788526,Winds,everybody
conj,1788656,Winds,Glen
conj,1791421,sons,Kaiser
conj,1800230,inches,disarray
conj,1800489,serpents,was
conj,1801029,sons,Phoenix
conj,1801104,brothers,Cadmus
conj,1801138,sons,Cilix
conj,1801144,princes,queen
conj,1801168,companions,Telephassa
conj,1801553,men,Ulysses
conj,1801692,maidens,hostess
conj,1801822,nymphs,Circe
conj,1801862,maidens,enchantress
conj,1802347,nymphs,she
conj,1803022,others,Plantain
conj,1803725,guests,Philemon
conj,1804707,sonnets,ode
conj,1804812,heads,body
conj,1805208,selectmen,Hawkwood
conj,1805778,years,part
conj,1806940,taverns,number
conj,1808381,figures,dwelling
conj,1808465,guests,Heidegger
conj,1811608,selectmen,Hawkwood
conj,1813648,officers,captain
conj,1813699,doors,skylight
conj,1814345,men,boat
conj,1814778,Campbells,was
conj,1818544,books,clothing
conj,1819029,men,Daniel
conj,1819034,outlaws,Dick
conj,1819364,men,Dick
conj,1819398,shipmen,Lawless
conj,1819635,parts,bottle
conj,1820361,jugs,skiff
conj,1820419,chiefs,word
conj,1821975,crosses,nothing
conj,1823582,muskets,ammunition
conj,1825412,pounds,kind
conj,1825508,s,opens
conj,1825896,leaps,run
conj,1826276,games,lunch
conj,1827966,annas,bundle
conj,1828364,clasps,medal
conj,1830445,yards,dyestuff
conj,1831502,chimneys,West
conj,1833845,miles,Bunar
conj,1834394,cartridges,rifle
conj,1834957,parts,sinless
conj,1835116,Fairies,Bottom
conj,1836868,knights,me
conj,1837271,people,Father
conj,1837278,steps,stick
conj,1840605,sons,him
conj,1840622,sons,Hathi
conj,1840650,sons,I
conj,1840704,sons,Hathi
conj,1840719,sons,Hathi
conj,1840729,sons,Hathi
conj,1840749,sons,Hathi
conj,1841835,feet,handle
conj,1842235,cubs,mate
conj,1843509,eggs,Hooty
conj,1843848,Quacks,Quack
conj,1851017,eyes,mouth
conj,1856535,others,Redtail
conj,1857491,children,Peter
conj,1865144,ears,Watch
conj,1870014,children,myself
conj,1870276,meals,rest
conj,1871482,friends,he
conj,1871763,legs,tail
conj,1873720,Possums,Possum
conj,1877782,leagues,was
conj,1877825,children,wife
conj,1877913,slaves,habit
conj,1878450,maidens,woman
conj,1878495,sisters,bride
conj,1878848,sheep,calf
conj,1878908,children,wife
conj,1879142,ladies,mother
conj,1879224,children,John
conj,1880062,portions,sauce
conj,1880065,frogs,couple
conj,1880066,nuts,bite
conj,1880333,minutes,day
conj,1882152,Kids,Wolf
conj,1882191,children,John
conj,1882339,children,wife
conj,1882353,berries,nothing
conj,1882500,sisters,mother
conj,1882952,maidens,gold
conj,1882965,months,was
conj,1883136,plates,was
conj,1883412,mice,turnip
conj,1883568,kreuzers,loaf
conj,1883569,kreuzers,loaf
conj,1883570,kreuzers,bread
conj,1883685,wishes,home
conj,1883757,daughters,King
conj,1883847,children,fisherman
conj,1883853,loaves,wand
conj,1884063,farthings,money
conj,1884155,ears,head
conj,1884160,meals,beating
conj,1884251,eyes,eye
conj,1884252,eyes,weeping
conj,1884295,eyes,eye
conj,1884330,servants,son
conj,1884331,casks,skin
conj,1884334,leagues,is
conj,1884474,miles,Mountain
conj,1884488,Children,Sparrow
conj,1884497,loads,goat
conj,1884595,daughters,wife
conj,1884868,wedges,mallet
conj,1885222,Princes,son
conj,1885901,sons,King
conj,1885944,yours,mine
conj,1887267,shillings,nothing
conj,1887359,eyes,figure
conj,1888897,lights,riding
conj,1889995,sisters,myself
conj,1890912,plates,was
conj,1891227,days,week
conj,1892596,sons,father
conj,1892855,buns,loaf
conj,1893226,chairs,table
conj,1893703,children,woman
conj,1894607,sons,was
conj,1894703,babes,Lir
conj,1894800,brothers,Decca
conj,1894991,sons,daughter
conj,1895187,godfathers,troop
conj,1896013,ladies,man
conj,1896930,toughs,mass
conj,1896933,fiddles,back
conj,1900032,people,cottage
conj,1900467,squirrels,fox
conj,1901424,wolves,Akela
conj,1901500,guards,he
conj,1901557,nights,night
conj,1901567,feet,head
conj,1901800,wolves,Mowgli
conj,1902612,crackers,soldier
conj,1904161,sons,man
conj,1904290,pieces,candle
conj,1904395,strings,bag
conj,1904408,weeks,week
conj,1906874,kittens,cat
conj,1906982,kittens,dish
conj,1907746,boys,girl
conj,1907787,years,while
conj,1910085,aunts,papa
conj,1910255,quarters,length
conj,1910701,professors,has
conj,1910782,yards,paper
conj,1911191,miniatures,Scoresby
conj,1911245,fathoms,hangs
conj,1911617,boats,he
conj,1911805,props,has
conj,1912127,buffaloes,forty
conj,1912154,drops,essence
conj,1912592,masts,keel
conj,1913104,crosses,nothing
conj,1913563,seamen,he
conj,1913833,muskets,ammunition
conj,1914972,years,life
conj,1915745,houses,this
conj,1915812,days,week
conj,1916019,roubles,Rogojin
conj,1916271,daughters,Epanchin
conj,1916425,measures,measure
conj,1916701,people,knife
conj,1916787,daughters,Prokofievna
conj,1918596,passengers,coachman
conj,1918675,porters,drawer
conj,1918832,companions,he
conj,1920123,hands,exordium
conj,1920213,children,heart
conj,1920793,counties,London
conj,1921452,men,dog
conj,1922570,coats,has
conj,1923191,Steeles,mother
conj,1923321,ladies,Palmer
conj,1923413,others,letter
conj,1923942,pounds,nothing
conj,1924826,days,night
conj,1924972,men,he
conj,1926060,cents,dollar
conj,1926795,ladies,dragon
conj,1926851,halves,is
conj,1926985,circles,hall
conj,1927326,birches,pine
conj,1927695,ones,Dwarf
conj,1928380,boys,comes
conj,1929545,Sweethearts,Man
conj,1929592,Daughters,Father
conj,1930328,ribbons,brush
conj,1930623,cuts,fighting
conj,1930679,knights,Fool
conj,1930680,knights,FOOL
conj,1931217,cabmen,postman
conj,1932269,children,mother
conj,1933296,cups,pitcher
conj,1933465,seeds,none
conj,1933804,feet,giant
conj,1934069,members,commander
conj,1934706,negroes,couple
conj,1935201,glasses,bottle
conj,1935218,feet,handle
conj,1936520,leaves,tuft
conj,1938442,years,schoolboy
conj,1939522,diggers,boy
conj,1939526,diggers,woman
conj,1939528,diggers,boy
conj,1939531,diggers,boy
conj,1939533,diggers,boy
conj,1939536,DIGGERS,DIGGERS
conj,1939579,horses,waggon
conj,1939685,children,wife
conj,1939807,pennies,nought
conj,1939944,mangoes,Fakir
conj,1940852,dogs,sleighs
conj,1941076,ones,mother
conj,1941112,feet,piece
conj,1941695,years,driving
conj,1942842,handkerchiefs,piece
conj,1942855,colts,brook
conj,1943743,sonnets,ode
conj,1943781,heads,body
conj,1943953,guests,Philemon
conj,1944215,inches,disarray
conj,1944301,serpents,was
conj,1944496,brothers,Cadmus
conj,1944508,sons,Cilix
conj,1944510,princes,queen
conj,1944518,companions,Telephassa
conj,1944654,men,Ulysses
conj,1944708,maidens,hostess
conj,1944757,nymphs,Circe
conj,1944775,maidens,enchantress
conj,1944927,nymphs,she
conj,1946027,pupils,Barlow
conj,1946911,culprits,friend
conj,1947025,crowns,crown
conj,1948217,men,him
conj,1948880,musketeers,D'Artagnan
conj,1948977,musketeers,D'Artagnan
conj,1949066,kingdoms,England
conj,1949083,men,this
conj,1949309,Daughters,Son
conj,1949438,cookees,cook
conj,1949456,cooks,Boy
conj,1950225,brothers,father
conj,1950928,sons,was
conj,1950995,sisters,mother
conj,1950997,sisters,I
conj,1951163,objects,purse
conj,1951899,chairs,clock
conj,1951988,eggs,yard
conj,1954263,shillings,cake
conj,1955673,lads,girl
conj,1956093,words,arrival
conj,1956118,others,lad
conj,1956119,bottles,pie
conj,1956483,yards,rear
conj,1957293,yards,edge
conj,1957428,companions,Dawson
conj,1957506,men,deputy
conj,1965627,children,widow
conj,1970454,soldiers,Jumonville
conj,1971699,beams,dusk
conj,1976388,courts,diamond
conj,1976967,minutes,disease
conj,1978060,pats,bread
conj,1978350,policemen,Clint
conj,1978798,yards,plunge
conj,1978808,players,Morgan
conj,1978834,yards,goal
conj,1982870,gems,weareth
conj,1983761,Kurds,Muttar
conj,1984683,chiefs,agent
conj,1985096,feds,offering
conj,1985693,drummers,driver
conj,1988017,inches,beam
conj,1989309,hares,bag
conj,1990976,natives,Dermot
conj,1991286,men,lady
conj,1993674,gentlemen,king
conj,1994429,watermen,gentleman
conj,1994486,people,is
conj,1995545,knights,Island
conj,1995860,felons,King
conj,1996192,lions,wood
conj,1996811,lessons,bedroom
conj,1998687,Americans,English
conj,1999305,girls,mother
conj,2003517,men,was
conj,2006656,speeches,banquet
conj,2008202,months,rider
conj,2008579,battalions,Brigade
conj,2008851,horses,man
conj,2011920,officers,Thaddeus
conj,2014979,children,woman
conj,2015543,children,wife
conj,2019642,Angels,Madonna
conj,2019707,Angels,Dominic
conj,2019716,figures,Restoration
conj,2019858,Saints,Madonna
conj,2019864,Saints,Madonna
conj,2020054,Saints,Madonna
conj,2020073,Angels,Madonna
conj,2020076,Bishops,Madonna
conj,2020083,Angels,Evangelist
conj,2020105,Saints,Coronation
conj,2020107,Angels,Madonna
conj,2020109,Saints,Madonna
conj,2020124,Saints,Madonna
conj,2020231,Saints,Madonna
conj,2020354,Angels,Madonna
conj,2020525,Scenes,Francis
conj,2020564,Saints,Madonna
conj,2020613,Saints,Madonna
conj,2020647,Saints,Assumption
conj,2020702,men,Boy
conj,2020821,Angels,Madonna
conj,2020888,Angels,Madonna
conj,2020902,Saints,Madonna
conj,2020908,Angels,Madonna
conj,2020923,Angels,Madonna
conj,2020978,others,worshipping
conj,2021274,Saints,Madonna
conj,2021277,Bishops,Madonna
conj,2021288,Saints,Madonna
conj,2021349,Angels,Madonna
conj,2021565,Angels,Madonna
conj,2021567,Angels,Joseph
conj,2021576,Saints,Madonna
conj,2021660,Saints,Madonna
conj,2021806,Angels,Madonna
conj,2021867,Saints,Madonna
conj,2021882,Angels,Madonna
conj,2025642,devils,Devil
conj,2026018,soldiers,Herod
conj,2028696,others,Nelson
conj,2029380,pairs,sword
conj,2029521,fryars,father
conj,2029899,pistols,horse
conj,2029968,others,Phillips
conj,2030259,others,Teague
conj,2030372,Frenchmen,Grogniet
conj,2030583,men,Louse
conj,2030733,pieces,value
conj,2030808,others,Phillips
conj,2030994,muskets,water
conj,2036975,horses,Doll
conj,2040914,rabbits,deer
conj,2040924,eggs,couple
conj,2041862,outlaws,owner
conj,2043521,men,surgeon
conj,2045503,tales,nothing
conj,2052668,officers,Agamemnon
conj,2053731,chairs,case
conj,2054951,selves,weather
conj,2054993,others,gale
conj,2055769,men,Juno
conj,2058001,inches,wound
conj,2059743,inches,line
conj,2059852,inches,process
conj,2059989,inches,trochanter
conj,2064972,months,year
conj,2065735,men,sergeant
conj,2066229,Pines,Williamsburg
conj,2071525,years,year
conj,2071927,plants,Mimosas
conj,2076470,trips,trip
conj,2082614,works,Moria
conj,2084926,Volunteers,Yeomanry
conj,2085766,Bishops,Archbishops
conj,2085961,Princes,Albert
conj,2086967,others,Victoria
conj,2089329,boys,mention
conj,2089330,boys,Brady
conj,2090167,others,Draper
conj,2090829,glasses,ruler
conj,2091022,recitations,was
conj,2099978,pounds,necklace
