idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
7845,mahowald,We congratulated a mediocre five teammates.,a mediocre five teammates,DT JJ CD NNS,a,mediocre,five,teammates
7846,mahowald,We congratulated a mediocre five lawyers.,a mediocre five lawyers,DT JJ CD NNS,a,mediocre,five,lawyers
7847,mahowald,We congratulated a mediocre five doctors.,a mediocre five doctors,DT JJ CD NNS,a,mediocre,five,doctors
7848,mahowald,We congratulated a mediocre five actors.,a mediocre five actors,DT JJ CD NNS,a,mediocre,five,actors
7849,mahowald,We congratulated a mediocre five Americans.,a mediocre five Americans,DT JJ CD NNS,a,mediocre,five,Americans
7850,mahowald,We congratulated a mediocre five bankers.,a mediocre five bankers,DT JJ CD NNS,a,mediocre,five,bankers
7851,mahowald,We congratulated a mediocre twenty soldiers.,a mediocre twenty soldiers,DT JJ CD NNS,a,mediocre,twenty,soldiers
7852,mahowald,We congratulated a mediocre twenty students.,a mediocre twenty students,DT JJ CD NNS,a,mediocre,twenty,students
7853,mahowald,We congratulated a mediocre twenty athletes.,a mediocre twenty athletes,DT JJ CD NNS,a,mediocre,twenty,athletes
7854,mahowald,We congratulated a mediocre twenty pianists.,a mediocre twenty pianists,DT JJ CD NNS,a,mediocre,twenty,pianists
7855,mahowald,We congratulated a mediocre twenty teammates.,a mediocre twenty teammates,DT JJ CD NNS,a,mediocre,twenty,teammates
7856,mahowald,We congratulated a mediocre twenty lawyers.,a mediocre twenty lawyers,DT JJ CD NNS,a,mediocre,twenty,lawyers
7857,mahowald,We congratulated a mediocre twenty doctors.,a mediocre twenty doctors,DT JJ CD NNS,a,mediocre,twenty,doctors
7858,mahowald,We congratulated a mediocre twenty actors.,a mediocre twenty actors,DT JJ CD NNS,a,mediocre,twenty,actors
7859,mahowald,We congratulated a mediocre twenty Americans.,a mediocre twenty Americans,DT JJ CD NNS,a,mediocre,twenty,Americans
7860,mahowald,We congratulated a mediocre twenty bankers.,a mediocre twenty bankers,DT JJ CD NNS,a,mediocre,twenty,bankers
7861,mahowald,We congratulated an unsatisfying three soldiers.,an unsatisfying three soldiers,DT JJ CD NNS,an,unsatisfying,three,soldiers
7862,mahowald,We congratulated an unsatisfying three students.,an unsatisfying three students,DT JJ CD NNS,an,unsatisfying,three,students
7863,mahowald,We congratulated an unsatisfying three athletes.,an unsatisfying three athletes,DT JJ CD NNS,an,unsatisfying,three,athletes
7864,mahowald,We congratulated an unsatisfying three pianists.,an unsatisfying three pianists,DT JJ CD NNS,an,unsatisfying,three,pianists
7865,mahowald,We congratulated an unsatisfying three teammates.,an unsatisfying three teammates,DT JJ CD NNS,an,unsatisfying,three,teammates
7866,mahowald,We congratulated an unsatisfying three lawyers.,an unsatisfying three lawyers,DT JJ CD NNS,an,unsatisfying,three,lawyers
7867,mahowald,We congratulated an unsatisfying three doctors.,an unsatisfying three doctors,DT JJ CD NNS,an,unsatisfying,three,doctors
7868,mahowald,We congratulated an unsatisfying three actors.,an unsatisfying three actors,DT JJ CD NNS,an,unsatisfying,three,actors
7869,mahowald,We congratulated an unsatisfying three Americans.,an unsatisfying three Americans,DT JJ CD NNS,an,unsatisfying,three,Americans
7870,mahowald,We congratulated an unsatisfying three bankers.,an unsatisfying three bankers,DT JJ CD NNS,an,unsatisfying,three,bankers
7871,mahowald,We congratulated an unsatisfying five soldiers.,an unsatisfying five soldiers,DT JJ CD NNS,an,unsatisfying,five,soldiers
7872,mahowald,We congratulated an unsatisfying five students.,an unsatisfying five students,DT JJ CD NNS,an,unsatisfying,five,students
7873,mahowald,We congratulated an unsatisfying five athletes.,an unsatisfying five athletes,DT JJ CD NNS,an,unsatisfying,five,athletes
7874,mahowald,We congratulated an unsatisfying five pianists.,an unsatisfying five pianists,DT JJ CD NNS,an,unsatisfying,five,pianists
7875,mahowald,We congratulated an unsatisfying five teammates.,an unsatisfying five teammates,DT JJ CD NNS,an,unsatisfying,five,teammates
7876,mahowald,We congratulated an unsatisfying five lawyers.,an unsatisfying five lawyers,DT JJ CD NNS,an,unsatisfying,five,lawyers
7877,mahowald,We congratulated an unsatisfying five doctors.,an unsatisfying five doctors,DT JJ CD NNS,an,unsatisfying,five,doctors
7878,mahowald,We congratulated an unsatisfying five actors.,an unsatisfying five actors,DT JJ CD NNS,an,unsatisfying,five,actors
7879,mahowald,We congratulated an unsatisfying five Americans.,an unsatisfying five Americans,DT JJ CD NNS,an,unsatisfying,five,Americans
7880,mahowald,We congratulated an unsatisfying five bankers.,an unsatisfying five bankers,DT JJ CD NNS,an,unsatisfying,five,bankers
7881,mahowald,We congratulated an unsatisfying twenty soldiers.,an unsatisfying twenty soldiers,DT JJ CD NNS,an,unsatisfying,twenty,soldiers
7882,mahowald,We congratulated an unsatisfying twenty students.,an unsatisfying twenty students,DT JJ CD NNS,an,unsatisfying,twenty,students
7883,mahowald,We congratulated an unsatisfying twenty athletes.,an unsatisfying twenty athletes,DT JJ CD NNS,an,unsatisfying,twenty,athletes
7884,mahowald,We congratulated an unsatisfying twenty pianists.,an unsatisfying twenty pianists,DT JJ CD NNS,an,unsatisfying,twenty,pianists
7885,mahowald,We congratulated an unsatisfying twenty teammates.,an unsatisfying twenty teammates,DT JJ CD NNS,an,unsatisfying,twenty,teammates
7886,mahowald,We congratulated an unsatisfying twenty lawyers.,an unsatisfying twenty lawyers,DT JJ CD NNS,an,unsatisfying,twenty,lawyers
7887,mahowald,We congratulated an unsatisfying twenty doctors.,an unsatisfying twenty doctors,DT JJ CD NNS,an,unsatisfying,twenty,doctors
7888,mahowald,We congratulated an unsatisfying twenty actors.,an unsatisfying twenty actors,DT JJ CD NNS,an,unsatisfying,twenty,actors
7889,mahowald,We congratulated an unsatisfying twenty Americans.,an unsatisfying twenty Americans,DT JJ CD NNS,an,unsatisfying,twenty,Americans
7890,mahowald,We congratulated an unsatisfying twenty bankers.,an unsatisfying twenty bankers,DT JJ CD NNS,an,unsatisfying,twenty,bankers
7891,mahowald,We congratulated a lovely three soldiers.,a lovely three soldiers,DT JJ CD NNS,a,lovely,three,soldiers
7892,mahowald,We congratulated a lovely three students.,a lovely three students,DT JJ CD NNS,a,lovely,three,students
7893,mahowald,We congratulated a lovely three athletes.,a lovely three athletes,DT JJ CD NNS,a,lovely,three,athletes
7894,mahowald,We congratulated a lovely three pianists.,a lovely three pianists,DT JJ CD NNS,a,lovely,three,pianists
7895,mahowald,We congratulated a lovely three teammates.,a lovely three teammates,DT JJ CD NNS,a,lovely,three,teammates
7896,mahowald,We congratulated a lovely three lawyers.,a lovely three lawyers,DT JJ CD NNS,a,lovely,three,lawyers
7897,mahowald,We congratulated a lovely three doctors.,a lovely three doctors,DT JJ CD NNS,a,lovely,three,doctors
7898,mahowald,We congratulated a lovely three actors.,a lovely three actors,DT JJ CD NNS,a,lovely,three,actors
7899,mahowald,We congratulated a lovely three Americans.,a lovely three Americans,DT JJ CD NNS,a,lovely,three,Americans
7900,mahowald,We congratulated a lovely three bankers.,a lovely three bankers,DT JJ CD NNS,a,lovely,three,bankers
7901,mahowald,We congratulated a lovely five soldiers.,a lovely five soldiers,DT JJ CD NNS,a,lovely,five,soldiers
7902,mahowald,We congratulated a lovely five students.,a lovely five students,DT JJ CD NNS,a,lovely,five,students
7903,mahowald,We congratulated a lovely five athletes.,a lovely five athletes,DT JJ CD NNS,a,lovely,five,athletes
7904,mahowald,We congratulated a lovely five pianists.,a lovely five pianists,DT JJ CD NNS,a,lovely,five,pianists
7905,mahowald,We congratulated a lovely five teammates.,a lovely five teammates,DT JJ CD NNS,a,lovely,five,teammates
7906,mahowald,We congratulated a lovely five lawyers.,a lovely five lawyers,DT JJ CD NNS,a,lovely,five,lawyers
7907,mahowald,We congratulated a lovely five doctors.,a lovely five doctors,DT JJ CD NNS,a,lovely,five,doctors
7908,mahowald,We congratulated a lovely five actors.,a lovely five actors,DT JJ CD NNS,a,lovely,five,actors
7909,mahowald,We congratulated a lovely five Americans.,a lovely five Americans,DT JJ CD NNS,a,lovely,five,Americans
7910,mahowald,We congratulated a lovely five bankers.,a lovely five bankers,DT JJ CD NNS,a,lovely,five,bankers
7911,mahowald,We congratulated a lovely twenty soldiers.,a lovely twenty soldiers,DT JJ CD NNS,a,lovely,twenty,soldiers
7912,mahowald,We congratulated a lovely twenty students.,a lovely twenty students,DT JJ CD NNS,a,lovely,twenty,students
7913,mahowald,We congratulated a lovely twenty athletes.,a lovely twenty athletes,DT JJ CD NNS,a,lovely,twenty,athletes
7914,mahowald,We congratulated a lovely twenty pianists.,a lovely twenty pianists,DT JJ CD NNS,a,lovely,twenty,pianists
7915,mahowald,We congratulated a lovely twenty teammates.,a lovely twenty teammates,DT JJ CD NNS,a,lovely,twenty,teammates
7916,mahowald,We congratulated a lovely twenty lawyers.,a lovely twenty lawyers,DT JJ CD NNS,a,lovely,twenty,lawyers
7917,mahowald,We congratulated a lovely twenty doctors.,a lovely twenty doctors,DT JJ CD NNS,a,lovely,twenty,doctors
7918,mahowald,We congratulated a lovely twenty actors.,a lovely twenty actors,DT JJ CD NNS,a,lovely,twenty,actors
7919,mahowald,We congratulated a lovely twenty Americans.,a lovely twenty Americans,DT JJ CD NNS,a,lovely,twenty,Americans
7920,mahowald,We congratulated a lovely twenty bankers.,a lovely twenty bankers,DT JJ CD NNS,a,lovely,twenty,bankers
7921,mahowald,We congratulated a beautiful three soldiers.,a beautiful three soldiers,DT JJ CD NNS,a,beautiful,three,soldiers
7922,mahowald,We congratulated a beautiful three students.,a beautiful three students,DT JJ CD NNS,a,beautiful,three,students
7923,mahowald,We congratulated a beautiful three athletes.,a beautiful three athletes,DT JJ CD NNS,a,beautiful,three,athletes
7924,mahowald,We congratulated a beautiful three pianists.,a beautiful three pianists,DT JJ CD NNS,a,beautiful,three,pianists
7925,mahowald,We congratulated a beautiful three teammates.,a beautiful three teammates,DT JJ CD NNS,a,beautiful,three,teammates
7926,mahowald,We congratulated a beautiful three lawyers.,a beautiful three lawyers,DT JJ CD NNS,a,beautiful,three,lawyers
7927,mahowald,We congratulated a beautiful three doctors.,a beautiful three doctors,DT JJ CD NNS,a,beautiful,three,doctors
7928,mahowald,We congratulated a beautiful three actors.,a beautiful three actors,DT JJ CD NNS,a,beautiful,three,actors
7929,mahowald,We congratulated a beautiful three Americans.,a beautiful three Americans,DT JJ CD NNS,a,beautiful,three,Americans
7930,mahowald,We congratulated a beautiful three bankers.,a beautiful three bankers,DT JJ CD NNS,a,beautiful,three,bankers
7931,mahowald,We congratulated a beautiful five soldiers.,a beautiful five soldiers,DT JJ CD NNS,a,beautiful,five,soldiers
7932,mahowald,We congratulated a beautiful five students.,a beautiful five students,DT JJ CD NNS,a,beautiful,five,students
7933,mahowald,We congratulated a beautiful five athletes.,a beautiful five athletes,DT JJ CD NNS,a,beautiful,five,athletes
7934,mahowald,We congratulated a beautiful five pianists.,a beautiful five pianists,DT JJ CD NNS,a,beautiful,five,pianists
7935,mahowald,We congratulated a beautiful five teammates.,a beautiful five teammates,DT JJ CD NNS,a,beautiful,five,teammates
7936,mahowald,We congratulated a beautiful five lawyers.,a beautiful five lawyers,DT JJ CD NNS,a,beautiful,five,lawyers
7937,mahowald,We congratulated a beautiful five doctors.,a beautiful five doctors,DT JJ CD NNS,a,beautiful,five,doctors
7938,mahowald,We congratulated a beautiful five actors.,a beautiful five actors,DT JJ CD NNS,a,beautiful,five,actors
7939,mahowald,We congratulated a beautiful five Americans.,a beautiful five Americans,DT JJ CD NNS,a,beautiful,five,Americans
7940,mahowald,We congratulated a beautiful five bankers.,a beautiful five bankers,DT JJ CD NNS,a,beautiful,five,bankers
7941,mahowald,We congratulated a beautiful twenty soldiers.,a beautiful twenty soldiers,DT JJ CD NNS,a,beautiful,twenty,soldiers
7942,mahowald,We congratulated a beautiful twenty students.,a beautiful twenty students,DT JJ CD NNS,a,beautiful,twenty,students
7943,mahowald,We congratulated a beautiful twenty athletes.,a beautiful twenty athletes,DT JJ CD NNS,a,beautiful,twenty,athletes
7944,mahowald,We congratulated a beautiful twenty pianists.,a beautiful twenty pianists,DT JJ CD NNS,a,beautiful,twenty,pianists
7945,mahowald,We congratulated a beautiful twenty teammates.,a beautiful twenty teammates,DT JJ CD NNS,a,beautiful,twenty,teammates
7946,mahowald,We congratulated a beautiful twenty lawyers.,a beautiful twenty lawyers,DT JJ CD NNS,a,beautiful,twenty,lawyers
7947,mahowald,We congratulated a beautiful twenty doctors.,a beautiful twenty doctors,DT JJ CD NNS,a,beautiful,twenty,doctors
7948,mahowald,We congratulated a beautiful twenty actors.,a beautiful twenty actors,DT JJ CD NNS,a,beautiful,twenty,actors
7949,mahowald,We congratulated a beautiful twenty Americans.,a beautiful twenty Americans,DT JJ CD NNS,a,beautiful,twenty,Americans
7950,mahowald,We congratulated a beautiful twenty bankers.,a beautiful twenty bankers,DT JJ CD NNS,a,beautiful,twenty,bankers
7951,mahowald,We congratulated an enchanting three soldiers.,an enchanting three soldiers,DT JJ CD NNS,an,enchanting,three,soldiers
7952,mahowald,We congratulated an enchanting three students.,an enchanting three students,DT JJ CD NNS,an,enchanting,three,students
7953,mahowald,We congratulated an enchanting three athletes.,an enchanting three athletes,DT JJ CD NNS,an,enchanting,three,athletes
7954,mahowald,We congratulated an enchanting three pianists.,an enchanting three pianists,DT JJ CD NNS,an,enchanting,three,pianists
7955,mahowald,We congratulated an enchanting three teammates.,an enchanting three teammates,DT JJ CD NNS,an,enchanting,three,teammates
7956,mahowald,We congratulated an enchanting three lawyers.,an enchanting three lawyers,DT JJ CD NNS,an,enchanting,three,lawyers
